"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa00010 Glycolysis / Gluconeogenesis",0.177151810347764,0.381691790431338,0.018936679166199,0.366641992416474,1.22925228478891,35,"LDHA;ALDOA;PGAM1;PGK1;PKM;GAPDH;HK1;ENO1;LDHB;MINPP1;ALDH9A1","within15_symbol_sensitivity","Up",353,"hsa00010","Glycolysis / Gluconeogenesis"
"hsa00020 Citrate cycle (TCA cycle)",0.969052224371373,0.983716440761625,0.00772677437735485,-0.181980566081485,-0.604647115804245,26,"IDH1;ACO1;SUCLA2;PCK2;SDHD","within15_symbol_sensitivity","Down",353,"hsa00020","Citrate cycle (TCA cycle)"
"hsa00030 Pentose phosphate pathway",0.635683312351378,0.79669055594215,0.00853671628428108,0.29241308906301,0.878987975669946,22,"ALDOA;TKTL1;GLYCTK;PGD;PFKP;GPI;PRPS1;RPIA","within15_symbol_sensitivity","Up",353,"hsa00030","Pentose phosphate pathway"
"hsa00040 Pentose and glucuronate interconversions",0.294888538617429,0.532226228264509,0.0166210897300817,-0.426456681089189,-1.14074243007419,12,"XYLB;FGGY;UGP2","within15_symbol_sensitivity","Down",353,"hsa00040","Pentose and glucuronate interconversions"
"hsa00051 Fructose and mannose metabolism",0.344726698555705,0.587867268551517,0.0154527184086623,-0.347742474706639,-1.07724767856518,20,"PFKFB2;HKDC1;GMPPA","within15_symbol_sensitivity","Down",353,"hsa00051","Fructose and mannose metabolism"
"hsa00052 Galactose metabolism",0.490456508614684,0.700378317901142,0.0124684818608,-0.314415573994791,-0.974006547449697,20,"HKDC1;PFKM;G6PC3;UGP2;GALE;LCT;PFKL","within15_symbol_sensitivity","Down",353,"hsa00052","Galactose metabolism"
"hsa00053 Ascorbate and aldarate metabolism",0.626019050888183,0.79669055594215,0.0100516245110407,-0.40369394926025,-0.866517699956742,6,"ALDH2","within15_symbol_sensitivity","Down",353,"hsa00053","Ascorbate and aldarate metabolism"
"hsa00061 Fatty acid biosynthesis",0.00959649042635836,0.0521163249308385,0.0994650171858359,-0.599026757751367,-1.74773241605696,16,"ACACB;ACSBG1;CBR4;OXSM;ACSF3;ACSL6;HSD17B8","within15_symbol_sensitivity","Down",353,"hsa00061","Fatty acid biosynthesis"
"hsa00062 Fatty acid elongation",0.118862778010911,0.297578444240081,0.0238916423173294,0.44344444924419,1.33298526414197,22,"ACAA2;HACD3;ELOVL1;HACD4;PPT1","within15_symbol_sensitivity","Up",353,"hsa00062","Fatty acid elongation"
"hsa00071 Fatty acid degradation",0.741098765007396,0.877878738414801,0.00741551814600657,0.252864478647897,0.818662446041271,30,"ACAA2;ECI1;ACAT2;ALDH9A1;ACAT1;CPT2;ACSL4;ACSL5;CPT1A","within15_symbol_sensitivity","Up",353,"hsa00071","Fatty acid degradation"
"hsa00100 Steroid biosynthesis",0.908211529570753,0.957010955040226,0.00631470451149833,0.234471540838858,0.649356490022597,16,"EBP;CYP51A1;DHCR7;SOAT1;SQLE;DHCR24","within15_symbol_sensitivity","Up",353,"hsa00100","Steroid biosynthesis"
"hsa00120 Primary bile acid biosynthesis",0.672205502098258,0.827121835258315,0.00946718457254203,-0.40783253671955,-0.826331746547844,5,"HSD17B4;SLC27A5;ACOT8;AMACR","within15_symbol_sensitivity","Down",353,"hsa00120","Primary bile acid biosynthesis"
"hsa00130 Ubiquinone and other terpenoid-quinone biosynthesis",0.966265483615918,0.983716440761625,0.00727952400120222,-0.223505823945007,-0.547534489782552,9,"COQ5;COQ6;VKORC1L1;COQ4;NQO1;COQ7;VKORC1;COQ2;GGCX","within15_symbol_sensitivity","Down",353,"hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"hsa00140 Steroid hormone biosynthesis",0.763087101933983,0.894916102932545,0.0075848996229809,0.314239675500318,0.765885941801533,10,"AKR1C1;AKR1C3;HSD17B12;SRD5A3","within15_symbol_sensitivity","Up",353,"hsa00140","Steroid hormone biosynthesis"
"hsa00190 Oxidative phosphorylation",9.68391008601089e-11,8.54605065090461e-09,0.376020064924896,0.554655121473466,2.3320529793343,116,"NDUFAB1;COX7A2L;ATP5F1B;COX5A;NDUFA6;UQCRH;ATP6V0A4;NDUFA4;COX4I1;COX6C;COX6A1;NDUFB7;ATP5F1E;NDUFC2;NDUFV2;ATP5MG;NDUFA12;ATP6V0C;COX7A2;COX7B;ATP5PF;NDUFB9;ATP6V1G1;UQCRB;CYC1;ATP5F1C;UQCR11;COX8A;MT-ND5;ATP6V0D1;ATP5PB;ATP5F1A;NDUFA2;NDUFB11;NDUFA9;ATP6V0E1;NDUFB2;NDUFS4;NDUFS3;ATP6V1F;NDUFA1;SDHB;ATP5MC3;UQCR10;ATP5ME;UQCRHL;ATP5MC1;ATP5MC2;COX6B1;NDUFB4;MT-ND2;COX17;PPA1;ATP5MF;NDUFS5;COX7C;COX5B;NDUFB3;UQCRFS1;NDUFA7;NDUFS6;ATP5PD;NDUFB6;UQCRQ","within15_symbol_sensitivity","Up",353,"hsa00190","Oxidative phosphorylation"
"hsa00220 Arginine biosynthesis",0.244233328404554,0.464107197962921,0.0165354678605908,0.532571449344707,1.21377140906366,8,"GLUD1;GLS;ACY1;GOT2;ASL;CAD","within15_symbol_sensitivity","Up",353,"hsa00220","Arginine biosynthesis"
"hsa00230 Purine metabolism",0.870345359830214,0.954136372733123,0.00593921039404307,0.200517590539616,0.774831038199399,70,"PDE4B;NME1;GUK1;HPRT1;NME2;PDE4D;ADCY7;PNP;NT5E;AK6;PAICS;PDE6G;PPAT;ADK;APRT","within15_symbol_sensitivity","Up",353,"hsa00230","Purine metabolism"
"hsa00240 Pyrimidine metabolism",0.747008202232083,0.881919382568312,0.00721371505407736,0.236325138364989,0.828615038338857,43,"NME1;UPP1;CTPS1;NME2;TYMP;UCK2;NT5E;DCTPP1;TYMS;NT5C3A;CMPK2;DTYMK;DCTD;CMPK1;HDDC2","within15_symbol_sensitivity","Up",353,"hsa00240","Pyrimidine metabolism"
"hsa00250 Alanine, aspartate and glutamate metabolism",0.969782780127608,0.983716440761625,0.00594184206315378,0.206220255415113,0.550751793137129,14,"GLUD1;PPAT;ADSL;GLS;GOT2;ALDH5A1;ASL","within15_symbol_sensitivity","Up",353,"hsa00250","Alanine, aspartate and glutamate metabolism"
"hsa00260 Glycine, serine and threonine metabolism",0.715850675364271,0.866514326177783,0.00783929083857049,0.291080355052635,0.818719754498369,17,"PGAM1;GLYCTK;GCSH;GAMT;PHGDH;BPGM;SRR","within15_symbol_sensitivity","Up",353,"hsa00260","Glycine, serine and threonine metabolism"
"hsa00270 Cysteine and methionine metabolism",0.218146454650925,0.423108233471299,0.0168513648245263,0.355628706849494,1.18495853614203,34,"LDHA;SRM;GCLM;CISD1;SMS;MDH2;LDHB","within15_symbol_sensitivity","Up",353,"hsa00270","Cysteine and methionine metabolism"
"hsa00280 Valine, leucine and isoleucine degradation",0.777164354113739,0.896765268612332,0.00944580615288257,-0.224502140536197,-0.817517310696109,38,"AACS;ALDH2;ACSF3;ACADSB;ACAD8;MMUT;HIBCH;BCKDHB;MCEE;ACAA1;ACADS;IVD;HADH;MCCC1;BCKDHA;ALDH6A1","within15_symbol_sensitivity","Down",353,"hsa00280","Valine, leucine and isoleucine degradation"
"hsa00310 Lysine degradation",0.0793117287047256,0.222198732006096,0.0357110401750088,-0.34614499141118,-1.32769758144771,48,"EZH1;SETD7;ALDH2;PLOD3;CAMKMT;KMT2D;EHMT2;NSD1;DHTKD1;KMT2B;ASH1L;NSD2;TMLHE;SETD1B;SETD1A;NSD3;HADH;GCDH","within15_symbol_sensitivity","Down",353,"hsa00310","Lysine degradation"
"hsa00330 Arginine and proline metabolism",0.212705535883322,0.419469576350909,0.017362754981611,0.407320464128883,1.21107524528911,21,"LAP3;ODC1;SRM;SMS","within15_symbol_sensitivity","Up",353,"hsa00330","Arginine and proline metabolism"
"hsa00340 Histidine metabolism",0.437624517824594,0.662544548739349,0.012648624439922,-0.51045232161313,-1.0342552897834,5,"ALDH2","within15_symbol_sensitivity","Down",353,"hsa00340","Histidine metabolism"
"hsa00350 Tyrosine metabolism",0.30811334102841,0.546552810969993,0.0144883811218788,0.525088403292298,1.14810442811252,7,"MIF;FAHD1;ADH5;GOT2","within15_symbol_sensitivity","Up",353,"hsa00350","Tyrosine metabolism"
"hsa00380 Tryptophan metabolism",0.789014303340493,0.907237944883368,0.00888390606747542,-0.263713287389221,-0.769415147071593,16,"ALDH2;KYAT1;DHTKD1","within15_symbol_sensitivity","Down",353,"hsa00380","Tryptophan metabolism"
"hsa00410 beta-Alanine metabolism",0.0793043794955841,0.222198732006096,0.033963683016992,-0.501303946562354,-1.43480246916168,15,"ALDH2;HIBCH;MLYCD;ACOX3;SMOX;ACOX1;ACADS","within15_symbol_sensitivity","Down",353,"hsa00410","beta-Alanine metabolism"
"hsa00440 Phosphonate and phosphinate metabolism",0.62267227323436,0.79669055594215,0.0100896962767439,-0.40492280311485,-0.869155400169049,6,"PCYT1B;SELENOI;PCYT1A","within15_symbol_sensitivity","Down",353,"hsa00440","Phosphonate and phosphinate metabolism"
"hsa00450 Selenocompound metabolism",0.929430308489079,0.976455056240015,0.00769589324508897,-0.231369921823654,-0.618898703129923,12,"KYAT1;MTR;SEPSECS;PAPSS1;TXNRD3","within15_symbol_sensitivity","Down",353,"hsa00450","Selenocompound metabolism"
"hsa00480 Glutathione metabolism",0.0551995038246847,0.178765365597373,0.0354684394592529,0.450559391646914,1.4474522938834,29,"LAP3;GPX4;ODC1;TXNDC12;SRM;GCLM;GPX7;GSTO1;SMS","within15_symbol_sensitivity","Up",353,"hsa00480","Glutathione metabolism"
"hsa00500 Starch and sucrose metabolism",0.097061646026596,0.255720358500595,0.0306354802752055,-0.476217203225591,-1.38942081032515,16,"HKDC1;AMY2B;PGM2L1;GBE1;G6PC3;UGP2;PYGB","within15_symbol_sensitivity","Down",353,"hsa00500","Starch and sucrose metabolism"
"hsa00510 N-Glycan biosynthesis",0.67077956631635,0.827121835258315,0.00784678495475315,0.243877134994615,0.876446107359191,48,"ALG3;B4GALT3;MGAT4B;ALG13;OSTC;DDOST;STT3B;MGAT2;KRTCAP2;MGAT1;ALG6;ALG5;SRD5A3;FUT8;MAN2A2;ALG14;RPN2;OST4;ALG2;ALG12;DPM1;DAD1;DPM3;MAN1A2","within15_symbol_sensitivity","Up",353,"hsa00510","N-Glycan biosynthesis"
"hsa00511 Other glycan degradation",0.0020033999702177,0.0181017145642169,0.193460727359442,-0.667250829033526,-1.90976580897194,15,"GBA2;MAN2C1;MAN2B2;MANBA;ENGASE","within15_symbol_sensitivity","Down",353,"hsa00511","Other glycan degradation"
"hsa00512 Mucin type O-glycan biosynthesis",0.123155161990113,0.306153325228944,0.023653550002249,0.486294273960694,1.3467661863246,16,"GALNT3;GALNT4;GALNT12;GALNT1","within15_symbol_sensitivity","Up",353,"hsa00512","Mucin type O-glycan biosynthesis"
"hsa00513 Various types of N-glycan biosynthesis",0.79495332160736,0.911099099114929,0.00685100550821121,0.233729494714793,0.794085594894742,37,"ALG3;B4GALT3;MGAT4B;ALG13;OSTC;DDOST;STT3B;MGAT2;KRTCAP2;MGAT1;FUT8;MAN2A2;ALG14;RPN2;OST4;ALG2;ALG12","within15_symbol_sensitivity","Up",353,"hsa00513","Various types of N-glycan biosynthesis"
"hsa00514 Other types of O-glycan biosynthesis",0.468998685212096,0.675740962774979,0.0105796317105181,0.313778709433364,0.991439714883215,27,"GALNT3;GALNT4;GALNT12;GALNT1;B4GALT3;XXYLT1;LFNG;GALNT6","within15_symbol_sensitivity","Up",353,"hsa00514","Other types of O-glycan biosynthesis"
"hsa00515 Mannose type O-glycan biosynthesis",0.350692096126967,0.589496713965806,0.0150328698924148,-0.395564426006547,-1.08540359276271,13,"POMK;POMGNT2;ST3GAL3","within15_symbol_sensitivity","Down",353,"hsa00515","Mannose type O-glycan biosynthesis"
"hsa00520 Amino sugar and nucleotide sugar metabolism",0.729742612011439,0.873217430644197,0.00971214753713045,-0.245280928017314,-0.837076594751291,29,"HKDC1;GMPPA;NAGK;GALK2","within15_symbol_sensitivity","Down",353,"hsa00520","Amino sugar and nucleotide sugar metabolism"
"hsa00531 Glycosaminoglycan degradation",0.951357162053212,0.983716440761625,0.00750787808675486,-0.223795170324835,-0.582855052260242,11,"ARSB;HGSNAT;GLB1;NAGLU;HEXA","within15_symbol_sensitivity","Down",353,"hsa00531","Glycosaminoglycan degradation"
"hsa00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.585102988619846,0.77518515256985,0.00919183655019244,0.323365934273678,0.909529185759749,17,"B4GALT7;B3GALT6;DSEL;CHSY1;CHST12;CHST11;XYLT2;CSGALNACT2;B3GAT3;CHST14;CHPF","within15_symbol_sensitivity","Up",353,"hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
"hsa00533 Glycosaminoglycan biosynthesis - keratan sulfate",0.36935051584242,0.603614500427659,0.0128560820244844,0.459004490673535,1.08361483836901,9,"CHST2;B3GNT2;B4GALT3","within15_symbol_sensitivity","Up",353,"hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate"
"hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.103834956690508,0.267545545341236,0.0260565521015388,0.530094279988336,1.38750055347375,13,"HS2ST1;B4GALT7;B3GALT6;GLCE;EXTL2","within15_symbol_sensitivity","Up",353,"hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin"
"hsa00541 Biosynthesis of various nucleotide sugars",0.848760405356497,0.948728797403614,0.00832569838012484,-0.253598296151079,-0.711989800021444,14,"GMPPA;UGP2;NANP;GMPPB","within15_symbol_sensitivity","Down",353,"hsa00541","Biosynthesis of various nucleotide sugars"
"hsa00561 Glycerolipid metabolism",0.13910363049222,0.327357210425025,0.0262793618755702,-0.347852686520588,-1.25776107163098,37,"DGKE;ALDH2;PLPP5;MBOAT2;DGKA;GPAT4;DGKH;PLPP3;AGPAT5","within15_symbol_sensitivity","Down",353,"hsa00561","Glycerolipid metabolism"
"hsa00562 Inositol phosphate metabolism",0.0646866739231846,0.196848240473139,0.0403336707505426,-0.327383243009686,-1.33152277855264,63,"INPP4B;PIK3C3;INPP1;OCRL;PIP4K2A;PIP5K1A;PLCB1;MTMR4;PLCD1;INPP5B;PI4KB;IP6K2;PIK3C2B;PIK3CG;PIP4K2B;INPP4A;PPIP5K1;PIKFYVE;PLCB2","within15_symbol_sensitivity","Down",353,"hsa00562","Inositol phosphate metabolism"
"hsa00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.80260663507109,0.916893664013252,0.00901554544195241,-0.23440454041903,-0.786522736197145,27,"PIGL;PIGZ;PIGA;PIGM;PIGO;PIGK;PIGV;PIGN","within15_symbol_sensitivity","Down",353,"hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"hsa00564 Glycerophospholipid metabolism",0.0279098297807085,0.10910805038451,0.0614320530305034,-0.361457993922172,-1.44582952828093,58,"ADPRM;DGKE;PCYT1B;PLA2G6;PLPP5;LPCAT4;MBOAT2;DGKA;GNPAT;ETNK1;GPAT4;DGKH;PNPLA6;GPD2;PLPP3;PLA2G12A","within15_symbol_sensitivity","Down",353,"hsa00564","Glycerophospholipid metabolism"
"hsa00565 Ether lipid metabolism",0.0257796257796258,0.102249526968628,0.0607599317889709,-0.523243616023459,-1.60111471480303,19,"PAFAH2;GDPD1;PLA2G6;LPCAT4;TMEM86B;PLPP3;PLA2G12A;PAFAH1B1","within15_symbol_sensitivity","Down",353,"hsa00565","Ether lipid metabolism"
"hsa00590 Arachidonic acid metabolism",0.525801059781642,0.727873623933018,0.00995758579520049,0.343525772439979,0.951376397433376,16,"GPX4;EPHX2;HPGD;PLAAT3;PTGES3;AKR1C3;CBR1","within15_symbol_sensitivity","Up",353,"hsa00590","Arachidonic acid metabolism"
"hsa00592 alpha-Linolenic acid metabolism",0.0739433551198257,0.217516702977487,0.0344272215735647,-0.626920698495256,-1.47894947804695,8,"PLA2G6;PLA2G12A;ACOX3;ACAA1;ACOX1;FADS2;PLA2G4B","within15_symbol_sensitivity","Down",353,"hsa00592","alpha-Linolenic acid metabolism"
"hsa00600 Sphingolipid metabolism",0.283331638360622,0.515546744027318,0.0144019127935409,0.333223301809596,1.12513487905938,36,"KDSR;CERS4;SMPD2;SGMS1;SMPD1;DEGS1;GLA;SPTLC1;B4GALT6;NEU4","within15_symbol_sensitivity","Up",353,"hsa00600","Sphingolipid metabolism"
"hsa00601 Glycosphingolipid biosynthesis - lacto and neolacto series",0.514646600376243,0.723785856306031,0.0118121566644947,-0.366167320776653,-0.953650932580403,11,"ST3GAL6;ABO;ST3GAL3","within15_symbol_sensitivity","Down",353,"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series"
"hsa00603 Glycosphingolipid biosynthesis - globo and isoglobo series",0.628061002178649,0.79669055594215,0.0101379075892158,-0.366944424327584,-0.865647387515034,8,"ABO;NAGA","within15_symbol_sensitivity","Down",353,"hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series"
"hsa00604 Glycosphingolipid biosynthesis - ganglio series",0.906208008599839,0.957010955040226,0.00782628117262863,-0.247054730815542,-0.643432554114656,11,"SLC33A1;ST6GALNAC4;ST3GAL2;GLB1;HEXA;ST6GALNAC6","within15_symbol_sensitivity","Down",353,"hsa00604","Glycosphingolipid biosynthesis - ganglio series"
"hsa00620 Pyruvate metabolism",0.439193836841381,0.662544548739349,0.0110167316178537,0.310095771391136,1.01129104899163,31,"LDHA;PKM;MDH2;LDHB;ACAT2;FH;ALDH9A1;ME2;ACAT1","within15_symbol_sensitivity","Up",353,"hsa00620","Pyruvate metabolism"
"hsa00630 Glyoxylate and dicarboxylate metabolism",0.895345193747171,0.957010955040226,0.00626962473067301,0.225117289014538,0.691488377551029,24,"MDH2;GLYCTK;ACAT2;ACAT1;GCSH","within15_symbol_sensitivity","Up",353,"hsa00630","Glyoxylate and dicarboxylate metabolism"
"hsa00640 Propanoate metabolism",0.156578761145445,0.358911056391832,0.0241986523169901,-0.379169001593492,-1.25982377213413,26,"ACACB;SUCLA2;ACSS1;MMUT;HIBCH;MLYCD;ACOX3;BCKDHB;MCEE;ACOX1;ACSS2;ACADS","within15_symbol_sensitivity","Down",353,"hsa00640","Propanoate metabolism"
"hsa00650 Butanoate metabolism",0.950281468137807,0.983716440761625,0.0075507469062744,-0.21946863843098,-0.587063584721915,12,"AACS","within15_symbol_sensitivity","Down",353,"hsa00650","Butanoate metabolism"
"hsa00670 One carbon pool by folate",0.775353196251224,0.896765268612332,0.0072283409207669,0.261608119783939,0.786388845877399,22,"MTHFD2;GCSH;TYMS;MAT2B;MTHFD2L;AHCY;DHFR2","within15_symbol_sensitivity","Up",353,"hsa00670","One carbon pool by folate"
"hsa00730 Thiamine metabolism",0.810570872040755,0.923004896227053,0.00738655975874265,0.343583891709369,0.717973118168612,6,"NFS1;ACP1","within15_symbol_sensitivity","Up",353,"hsa00730","Thiamine metabolism"
"hsa00740 Riboflavin metabolism",0.360380144636704,0.594458836713816,0.0133064518437056,0.562927749510866,1.11162434260854,5,"RFK;ACP5;ACP1;ACP2","within15_symbol_sensitivity","Up",353,"hsa00740","Riboflavin metabolism"
"hsa00750 Vitamin B6 metabolism",0.443516595311771,0.663395585360404,0.0125422940414178,-0.507185782044521,-1.02763677580066,5,"PHOSPHO2;PSAT1;PNPO","within15_symbol_sensitivity","Down",353,"hsa00750","Vitamin B6 metabolism"
"hsa00760 Nicotinate and nicotinamide metabolism",0.898397784244294,0.957010955040226,0.0062927559057546,0.228189609358057,0.678470176343243,21,"NADK;PNP;NT5E;NAMPT","within15_symbol_sensitivity","Up",353,"hsa00760","Nicotinate and nicotinamide metabolism"
"hsa00770 Pantothenate and CoA biosynthesis",0.455408857070907,0.675459355235421,0.0110814101510427,0.392246041302615,1.00529090789519,12,"PANK2;AASDHPPT;PANK1;PPCS","within15_symbol_sensitivity","Up",353,"hsa00770","Pantothenate and CoA biosynthesis"
"hsa00785 Lipoic acid metabolism",0.839090294978608,0.943308516329455,0.00837170260116392,-0.266080237209461,-0.71174642079428,12,"DHTKD1;LIAS;BCKDHB;BCKDHA;DBT","within15_symbol_sensitivity","Down",353,"hsa00785","Lipoic acid metabolism"
"hsa00790 Folate biosynthesis",0.103197361818051,0.267545545341236,0.0261045435385278,0.519148939144913,1.38648945305469,14,"GCH1;GGH;MOCS2;PTS;AKR1C3;CBR1;DHFR2;AKR1B1","within15_symbol_sensitivity","Up",353,"hsa00790","Folate biosynthesis"
"hsa00830 Retinol metabolism",0.404226579520697,0.640249821277702,0.0135182509706895,-0.44376798178284,-1.04687949625362,8,"RDH11;DHRS4L2","within15_symbol_sensitivity","Down",353,"hsa00830","Retinol metabolism"
"hsa00860 Porphyrin metabolism",0.772594031432103,0.896765268612332,0.00731567892545801,0.272597043005999,0.779299033823576,18,"FTL;FTH1","within15_symbol_sensitivity","Up",353,"hsa00860","Porphyrin metabolism"
"hsa00900 Terpenoid backbone biosynthesis",0.0967135817350303,0.255720358500595,0.0268603436758591,0.491827449020583,1.38335975385518,17,"ZMPSTE24;RCE1;NUS1;ACAT2;IDI1;ACAT1","within15_symbol_sensitivity","Up",353,"hsa00900","Terpenoid backbone biosynthesis"
"hsa00920 Sulfur metabolism",0.348437963630198,0.589496713965806,0.0145463515854669,-0.554004271067874,-1.12249826997321,5,"MPST;PAPSS1","within15_symbol_sensitivity","Down",353,"hsa00920","Sulfur metabolism"
"hsa00970 Aminoacyl-tRNA biosynthesis",0.266492853484799,0.495115669895443,0.0179450889283828,-0.364904951060504,-1.14661482547323,21,"QRSL1;FARS2;SARS2;SEPSECS;CARS2;NARS2;GATB;RARS2;WARS2;YARS2;VARS2","within15_symbol_sensitivity","Down",353,"hsa00970","Aminoacyl-tRNA biosynthesis"
"hsa00980 Metabolism of xenobiotics by cytochrome P450",0.591646493478339,0.77929556790244,0.00924572444437589,0.360004556062841,0.900471151894627,11,"AKR1C1;GSTO1","within15_symbol_sensitivity","Up",353,"hsa00980","Metabolism of xenobiotics by cytochrome P450"
"hsa00982 Drug metabolism - cytochrome P450",0.896688453159041,0.957010955040226,0.00771465667163044,-0.271619971757541,-0.640770381999091,8,"MGST2;GSTM2","within15_symbol_sensitivity","Down",353,"hsa00982","Drug metabolism - cytochrome P450"
"hsa00983 Drug metabolism - other enzymes",0.459905821333515,0.675740962774979,0.0106210124172884,0.299075510910284,0.996522701285087,34,"NME1;UPP1;GSTO1;HPRT1;NME2;TYMP;UCK2","within15_symbol_sensitivity","Up",353,"hsa00983","Drug metabolism - other enzymes"
"hsa01040 Biosynthesis of unsaturated fatty acids",0.443177056659993,0.663395585360404,0.0133055885083956,-0.320360520430248,-1.00664603523216,21,"SCD;ELOVL6;HSD17B4;ELOVL4;ACOX3;ACAA1;ACOX1;FADS2;FADS1;HACD2","within15_symbol_sensitivity","Down",353,"hsa01040","Biosynthesis of unsaturated fatty acids"
"hsa01100 Metabolic pathways",0.661505605979712,0.825128900745011,0.00560468526888876,0.184983973725019,0.952913929741173,937,"ACAA2;FUT7;LAP3;UXS1;KDSR;MTHFD2;GALNT3;LDHA;PDE4B;NDUFAB1;PGAP1;NME1;UPP1;GCH1;TIGAR;CERS4;ALDOA;GPX4;COX7A2L;PANK2;PGAM1;ODC1;SMPD2;PGK1;ATP5F1B;COX5A;NDUFA6;SGMS1;AKR1C1;UQCRH;TXNDC12;SRM;ATP6V0A4;NDUFA4;GCLM;EPHX2;COX4I1;GPX7;GALNT4;COX6C;GSTO1;COX6A1;NDUFB7;ATP5F1E;CTPS1;PKM;NDUFC2;NDUFV2;ATP5MG;HACD3;EBP;NDUFA12;B4GALT7;CHKA;ATP6V0C;ALG3;COX7A2;CISD1;CYP51A1;PLCH2;COX7B;GNPDA2;GUK1;B3GALT6;TKTL1;ATP5PF;MIF;DSEL;GALNT12;NDUFB9;SMS;PFKFB3;HPRT1;NME2;ISYNA1;ATP6V1G1;GAPDH;SMYD2;PDE4D;GLCE;MDH2;ZNF408;AASDHPPT;UQCRB;ELOVL1;PDXP;CYC1;CHSY1;GALNT1;NADK;HK1;ATP5F1C;ENO1;SMPD1;ITPK1;UQCR11;COX8A;ADO;MT-ND5;ST3GAL5;B3GNT2;DEGS1;LDHB;ADCY7;TYMP;UAP1;DGKD;PNP;RFK;ATP6V0D1;DHCR7;UCK2;B4GALT3;ATP5PB;NT5E;GLYCTK;NAMPT;ALDH1A2;ATP5F1A;GLA;NDUFA2;GLUD1;AK6;NDUFB11;MGAT4B;PIGH;CHPT1;MOCS2;NDUFA9;ACAT2;FH;HLCS;MINPP1;ATP6V0E1;GYG1;ALDH9A1;PAICS;SPTLC1;NDUFB2;PGD;NDUFS4;NDUFS3;ST3GAL4;GGCT;DCTPP1;HACD4;IDI1;ATP6V1F;ACAT1;PDE6G;ALG13;ACP5;B4GALT6;PANK1;PPT1;PPCS;EXTL2;PPAT;NDUFA1;SDHB;RXYLT1;EZH2;GCSH;GALNT6;ATP5MC3;PTS;NFS1;FAHD1;TYMS;CHST10;DDOST;MTMR14;UQCR10;ACP1;NEU4;PFKP;MAT2B;ATP5ME;UQCRHL;PTDSS2;ADK;GNS;ACSL4;ATP5MC1;NT5C3A;ATP5MC2;PLAAT3;PTGES3;COX6B1;IDH3B;APRT;HMOX2;PIGS;NDUFB4;STT3B;GPI;AKR1C3;TRIT1;MT-ND2;CMPK2;PMM2;PLPP1;B3GALT4;MGAT2;PDHX;GAMT;GGCX;COX17;PTDSS1;PGAP2;MCAT;PRPS1;SQLE;PRDX6;ACSL5;RPIA;SAT1;IDS;DTYMK;ATP5MF;GNPNAT1;NDUFS5","within15_symbol_sensitivity","Up",353,"hsa01100","Metabolic pathways"
"hsa01200 Carbon metabolism",0.635859929078014,0.79669055594215,0.0078748947194642,0.228918117344487,0.909950524275365,82,"ALDOA;PGAM1;PGK1;PKM;TKTL1;GAPDH;MDH2;HK1;ENO1;GLYCTK;GLUD1;ACAT2;FH;PGD;ME2;ACAT1;SDHB;GCSH;PFKP;IDH3B;GPI;PRPS1;RPIA","within15_symbol_sensitivity","Up",353,"hsa01200","Carbon metabolism"
"hsa01210 2-Oxocarboxylic acid metabolism",0.777365926899076,0.896765268612332,0.00916529714752789,-0.247634417848679,-0.796207828442068,23,"IDH1;ACO1;DHTKD1;BCKDHB","within15_symbol_sensitivity","Down",353,"hsa01210","2-Oxocarboxylic acid metabolism"
"hsa01212 Fatty acid metabolism",0.528061609704535,0.728147454006644,0.0125211087024909,-0.248637634907636,-0.957759698244633,49,"SCD;ACADVL;ACSBG1;CBR4;OXSM;ELOVL6;ACSF3;ACSL6;ACADSB;HSD17B8;HSD17B4","within15_symbol_sensitivity","Down",353,"hsa01212","Fatty acid metabolism"
"hsa01230 Biosynthesis of amino acids",0.353896868377678,0.592064429086827,0.012498495747232,0.302091722440943,1.06434060670997,44,"ALDOA;PGAM1;PGK1;PKM;TKTL1;GAPDH;ENO1;PFKP;MAT2B;IDH3B;PRPS1;RPIA;PHGDH;ALDH18A1","within15_symbol_sensitivity","Up",353,"hsa01230","Biosynthesis of amino acids"
"hsa01232 Nucleotide metabolism",0.3687374749499,0.603614500427659,0.0119925161784018,0.281864674491547,1.05071514802252,58,"NME1;UPP1;CTPS1;GUK1;HPRT1;NME2;TYMP;PNP;UCK2;NT5E;AK6;DCTPP1;TYMS;ADK;NT5C3A;APRT;CMPK2;DTYMK;DCTD;CMPK1;ADSL;HDDC2","within15_symbol_sensitivity","Up",353,"hsa01232","Nucleotide metabolism"
