"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa04148 Efferocytosis",0.0199242185033154,0.0837291563294089,0.0570921420101326,0.364922073186289,1.46232827506638,86,"ABCA1;IL10;TGFB1;ODC1;NFATC2;RAC1;SLC16A1;BSG;CALR;SIRPG;VPS18;ATP8A1;ADAM9;DUSP2;NFATC3;PTGER2;S1PR1;RAB7A;NR1H2;MAP2K1;CASP1;RAB5A;AGER;ATP2A2;NFATC1;DUSP5;RAB5C;PTPN6;CEBPB;PANX1;CPT1A;CAMK2D;XKR8;CASP7;SCARF1;UQCRFS1;SGK1;MAPK3;EPOR;TGFBRAP1;ARNT","within15","Up",353,"hsa04148","Efferocytosis"
"hsa04150 mTOR signaling pathway",0.198985343855693,0.405763079234022,0.0234110978240937,-0.251923807053402,-1.1308506124821,107,"LRP6;INSR;AKT3;MAPKAP1;DDIT4;SOS1;MTOR;WDR59;TNF;DVL2;DVL3;ULK1;PRR5;ATP6V1C1;IKBKB;WDR24;ATP6V1B2;EIF4B;EIF4EBP1;TSC2;AKT1S1;STRADB;TSC1;PRKAA1;GSK3B;TELO2;IGF1R;RPTOR","within15","Down",353,"hsa04150","mTOR signaling pathway"
"hsa04151 PI3K-Akt signaling pathway",0.353326063249727,0.591109480223478,0.0114891824958729,0.237178837571941,1.04602394898589,163,"IL4;MYC;IL2RA;ITGB7;OSM;IL4R;FLT3LG;YWHAB;GNG5;RELA;GNG4;PRKCA;YWHAZ;RAC1;FLT1;PDGFA;RPS6;COL6A2;YWHAQ;JAK3;GNG10;LPAR5;GNB1;ITGB1;MAP2K1;GNG2;MDM2;JAK1;EIF4E2;NFKB1;HSP90B1;GRB2;PIK3R3;CDKN1A","within15","Up",353,"hsa04151","PI3K-Akt signaling pathway"
"hsa04152 AMPK signaling pathway",0.011573947698859,0.0595555101650529,0.0989916299164794,-0.344539438844483,-1.49083268219536,87,"PFKFB2;CFTR;INSR;CREB5;ACACB;SREBF1;SCD;AKT3;PPP2R3B;CREB3;MTOR;PRKAB2;ULK1;PFKM;PPP2R5D;EIF4EBP1;PCK2;PPP2R5B;MLYCD;G6PC3;TSC2;AKT1S1;STRADB;TSC1;PRKAA1;IGF1R;RPTOR;CREB3L4","within15","Down",353,"hsa04152","AMPK signaling pathway"
"hsa04156 Integrated stress response (ISR) signaling pathway",0.582984424719477,0.770762179498036,0.00882955353609367,0.261792686853166,0.923177246743755,44,"ATF5;BBC3;PPP1R15A;CHCHD2;HSPD1;TRIB3;PPP1CC;HSPA9","within15","Up",353,"hsa04156","Integrated stress response (ISR) signaling pathway"
"hsa04210 Apoptosis",0.0219011971417082,0.0878536658070794,0.0538538469470127,0.341372236387605,1.4192757711137,108,"CTSW;GADD45B;LMNA;FOS;CTSC;ACTB;TUBA4A;ACTG1;TNFSF10;RIPK1;BBC3;RELA;TUBA1C","within15","Up",353,"hsa04210","Apoptosis"
"hsa04211 Longevity regulating pathway",0.435703084161004,0.657975460793627,0.0144257530814791,-0.243420512674984,-1.00660768296372,68,"INSR;CREB5;CAMK4;AKT3;SESN1;CREB3;MTOR;PRKAB2;ULK1;EHMT2;EIF4EBP1;TSC2;AKT1S1;TSC1;PRKAA1;IGF1R;RPTOR;CREB3L4","within15","Down",353,"hsa04211","Longevity regulating pathway"
"hsa04213 Longevity regulating pathway - multiple species",0.856845288090039,0.948095808385998,0.00632330199310163,0.216581193002411,0.756488107741777,42,"FOXO1;PRKAG2;SOD2;ADCY7;HDAC1;EIF4EBP2;PRKACA;SOD1;PIK3R3;IRS2;KRAS;HDAC2;NRAS;RPS6KB1;PRKAB1;RPS6KB2;PIK3R1","within15","Up",353,"hsa04213","Longevity regulating pathway - multiple species"
"hsa04215 Apoptosis - multiple species",0.731039983354718,0.874769878387171,0.00755694142260949,0.260529085873106,0.823447982834219,27,"BBC3;BAX;BID;DIABLO;MAPK9;BECN1;HTRA2;CASP7;BCL2;PMAIP1;CYCS;BIRC2;FADD;BAK1;TNFRSF1A","within15","Up",353,"hsa04215","Apoptosis - multiple species"
"hsa04216 Ferroptosis",0.0172360620909434,0.0741991453427196,0.0640343618112767,0.489653057803615,1.6003484234689,31,"FTL;GPX4;GCLM;FTH1;PRNP;VDAC2;SLC3A2;MAP1LC3B;NCOA4;ACSL4;SLC39A8;PCBP1;ACSL5;SAT1;SLC40A1","within15","Up",353,"hsa04216","Ferroptosis"
"hsa04217 Necroptosis",0.00226322572533241,0.019021873358151,0.170493267411924,0.407592287221501,1.64921767387979,91,"FTL;STAT5A;SPATA2;TNFSF10;RIPK1;STAT3;VDAC1;CHMP2B;FTH1;SLC25A5;SPATA2L;BAX;IL1B;BID;JAK3;VDAC2;SMPD1;IFNGR2;SLC25A6;PPIA;GLUD1;CASP1;TRAF5;CAPN2;JAK1;CHMP5;IRF9;FAS;CHMP1A;MAPK9;CHMP3;STAT2;IFNGR1;CAMK2D;STAT4;STAT1;HSP90AB1;BCL2;CHMP4B;HSP90AA1;VPS4A;CHMP1B;CFLAR;CHMP6;EIF2AK2","within15","Up",353,"hsa04217","Necroptosis"
"hsa04218 Cellular senescence",0.000733261481693964,0.00924433225135605,0.213878881440171,0.391769706357229,1.66657232939953,126,"GADD45B;MYC;FOXO1;CALM1;TGFB1;HLA-C;HLA-B;NFATC2;VDAC1;RELA;HLA-E;HLA-A;MAP2K3;RRAS2;SLC25A5;PPP1CC;RAD1;VDAC2;NFATC3;PPP3R1;CALM3;SLC25A6;MAP2K1;GADD45A;HLA-F;FBXW11;RASSF5;MDM2;ZFP36L1;CAPN2;RBL1;NFATC1;ETS1;NFKB1;PIK3R3;CDKN1A","within15","Up",353,"hsa04218","Cellular senescence"
"hsa04260 Cardiac muscle contraction",0.00267036235803137,0.0219218119159319,0.162703008683229,0.518778009743701,1.77466640021074,38,"TPM3;COX7A2L;COX5A;UQCRH;COX4I1;COX6C;COX6A1;COX7A2;COX7B;UQCRB;CYC1;ATP1B3;FXYD2;UQCR11;COX8A;ATP1A1;ATP2A2;TPM4;UQCR10;ASPH;UQCRHL;COX6B1","within15","Up",353,"hsa04260","Cardiac muscle contraction"
"hsa04261 Adrenergic signaling in cardiomyocytes",0.733649993537547,0.874927188239034,0.00707425806958698,0.221397833170932,0.856269476531401,71,"CALM1;TPM3;PRKCA;CREM;GNAS;RPS6KA5;ATP1B3;FXYD2;PPP1CC;ADCY7;ATP1A1;CALM3;ATP2A2;TPM4;PRKACA;PPP2R5A;ATP2B1;PPP2R5C;GNAI2;CAMK2D;ATF4;CREB3L3;PLCB4;BCL2;PPP1CB","within15","Up",353,"hsa04261","Adrenergic signaling in cardiomyocytes"
"hsa04270 Vascular smooth muscle contraction",0.683044730655895,0.837204131671982,0.00769843382328761,0.239412138477021,0.873413774295403,52,"PRKCH;CALM1;PRKCA;GNAS;PPP1CC;GNA12;ADCY7;CALM3;MAP2K1","within15","Up",353,"hsa04270","Vascular smooth muscle contraction"
"hsa04310 Wnt signaling pathway",0.738366211431462,0.877586776549852,0.0068912918506823,0.215263655559584,0.860763665482573,85,"MYC;MCC;NFATC2;FRAT2;PRKCA;RAC1;NKD2;CACYBP;NFATC3;RBX1;PPP3R1;FBXW11;PRKACA;NFATC1;SKP1;MAPK9;FZD6;AXIN1;RAC2;CSNK2B;MAP3K7;CAMK2D;CUL1;CSNK2A1","within15","Up",353,"hsa04310","Wnt signaling pathway"
"hsa04330 Notch signaling pathway",0.601677669131881,0.785681680620062,0.0114053452118291,-0.243996996913858,-0.91824033704981,44,"NCOR2;HES1;NOTCH3;DVL2;DTX2;DVL3;PTCRA;NCSTN;KAT2A;MFNG;ITCH","within15","Down",353,"hsa04330","Notch signaling pathway"
"hsa04340 Hedgehog signaling pathway",0.216551522817943,0.422310840591877,0.020640829777854,-0.32871270943163,-1.17388092439844,35,"CCND2;HHAT;CSNK1G1;CSNK1E;GRK3;GLI3;EFCAB7;MEGF8;SUFU;ARRB2;HHIP;GSK3B","within15","Down",353,"hsa04340","Hedgehog signaling pathway"
"hsa04350 TGF-beta signaling pathway",0.0961551079325504,0.255543252214663,0.0258576230096002,0.350432005553172,1.30611192847418,58,"MYC;ID2;TGFB1;ID3;ID1;TFDP1;EMP3;TGIF2;RBX1;LTBP1;HDAC1;SKIL;RBL1;SIN3A;SKP1;SMURF2;SMAD7;ROCK1;HDAC2;CUL1;RPS6KB1;NRROS;MAPK3;ACVR1B","within15","Up",353,"hsa04350","TGF-beta signaling pathway"
"hsa04360 Axon guidance",0.666729893778452,0.830316552504602,0.00755415306497855,0.224041382444604,0.89586270878607,85,"MYL12A;NFATC2;PRKCA;RAC1;CFL1;EPHA4;ROBO3;MYL12B;NTNG2;NFATC3;PARD6B;PPP3R1;SEMA7A;ITGB1;CDC42;MYL5","within15","Up",353,"hsa04360","Axon guidance"
"hsa04370 VEGF signaling pathway",0.0436384532179557,0.149557028989693,0.0396385185247533,0.425741928484124,1.45640308850981,38,"SH2D2A;PXN;NFATC2;PRKCA;RAC1;PPP3R1;MAP2K1;CDC42;PIK3R3;RAC2;KRAS;MAPKAPK3;NRAS;MAPK3;PIK3R1","within15","Up",353,"hsa04370","VEGF signaling pathway"
"hsa04371 Apelin signaling pathway",0.456168621889906,0.675877919023672,0.0102679051569321,0.257058335853251,0.999486371480744,73,"KLF2;CALM1;EGR1;GNG5;GNG4;RRAS2;PRKAG2;RPS6;TFAM;ADCY7;GNG10;CALM3;GNB1;MAP2K1;GNG2;PRKACA;HDAC5;MAP1LC3B;BECN1;GNB2;GNA13;KRAS;GNAI2","within15","Up",353,"hsa04371","Apelin signaling pathway"
"hsa04380 Osteoclast differentiation",0.00218133535660091,0.019021873358151,0.174191796806495,0.414041161245507,1.65560501464074,85,"JUNB;FOS;FOSB;NCF1;TGFB1;LCP2;FOSL2;NFATC2;CYBA;RELA;RAC1;SIRPG;SOCS3;IL1B;IFNGR2;PPP3R1;MAP2K1;NFKB2;ATP2A2;JAK1;NFATC1;JUND;IRF9;NFKB1;GRB2;ACP5;PIK3R3;MAPK9;RELB","within15","Up",353,"hsa04380","Osteoclast differentiation"
"hsa04382 Cornified envelope formation",0.0282631209701667,0.110854241138543,0.0491942545296708,0.418636822407892,1.49021941197485,46,"S100A4;KDSR;S100A10;S100A6;FURIN;KRT10;EPHX2;S100A8;KRT1;DSG2;ELOVL1;KRT73;S100A11;SPTLC1;S100A9","within15","Up",353,"hsa04382","Cornified envelope formation"
"hsa04390 Hippo signaling pathway",0.47068993116696,0.678177737558926,0.00999741550292806,0.251578975199187,0.992495615399851,79,"MYC;ID2;ACTB;TGFB1;ACTG1;YWHAB;BBC3;YWHAZ;ID1;NKD2;YWHAQ;PPP1CC;ITGB2;PARD6B","within15","Up",353,"hsa04390","Hippo signaling pathway"
"hsa04392 Hippo signaling pathway - multiple species",0.0426095545977011,0.147462478166554,0.046397762446222,-0.555345420067298,-1.55346591157757,14,"RASSF6;LIMD1;DCHS1;CSNK1E;MOB1B;SAV1;FRMD6","within15","Down",353,"hsa04392","Hippo signaling pathway - multiple species"
"hsa04510 Focal adhesion",0.0218627022299956,0.0878536658070794,0.0541653224165066,0.350413350609646,1.43508482133818,98,"ITGB7;ACTB;PXN;RAP1A;ACTG1;MYL12A;ZYX;RAP1B;PRKCA;RAPGEF1;RAC1;FLT1;ACTN1;ACTN4;PDGFA;COL6A2;MYL12B;PPP1CC;ELK1;EMP1;ITGB1;MAP2K1;CDC42;MYL5;CAPN2;GRB2;PIK3R3;VASP;MAPK9","within15","Up",353,"hsa04510","Focal adhesion"
"hsa04512 ECM-receptor interaction",0.532671927846674,0.730349217449661,0.011601228508811,-0.32875987649297,-0.938932612285646,15,"COL9A3;SV2A;ITGA5;ITGA4;ITGA1;ITGAV;CD47;DAG1","within15","Down",353,"hsa04512","ECM-receptor interaction"
"hsa04514 Cell adhesion molecule (CAM) interaction",0.0785178796523585,0.22173449213826,0.0289462716641981,0.370746585766308,1.34728328650541,51,"ITGB7;CD58;HLA-C;HLA-B;HLA-E;HLA-A;CD226;ICAM3;ICAM2;ICOS;NTNG2;ITGB2;PTPRD;ITGB1;CD6;HLA-F;JAM3","within15","Up",353,"hsa04514","Cell adhesion molecule (CAM) interaction"
"hsa04517 IgSF CAM signaling",0.000157626377974449,0.00309122841249891,0.232510857427675,0.395247871179859,1.71881970641986,147,"MBP;CRTAM;DOK2;FOXO1;LY9;ACTB;PXN;TUBA4A;RAP1A;CD48;ACTG1;MYL12A;LCP2;EPB41L2;CD244;RAP1B;PRKCA;TUBA1C;RAC1;ACTN1;ARF6;ARPC2;CD226;ICAM3;ICAM2;ACTN4;ROBO3;TUBB2A;ARPC5L;MYL12B;ITGB2;PARD6B;ACTR3C;PTPRD;ITGB1;MAP2K1;CDC42;JAM3;CASK;GRB2;PIK3R3;MAPK9;ACTR3;ARPC3;DYNLL2","within15","Up",353,"hsa04517","IgSF CAM signaling"
"hsa04518 Integrin signaling",0.0455575628181967,0.153423264093583,0.038203934958344,0.381278128480197,1.41199274535382,56,"ITGB7;ACTB;PXN;TGFB1;ACTG1;RAC1;FLT1;ACTN1;ICAM3;ICAM2;ACTN4;PDGFA;COL6A2;ITGB2;ITGB1;CDC42","within15","Up",353,"hsa04518","Integrin signaling"
"hsa04519 Cadherin signaling",0.281286964750414,0.511826281221114,0.0199009847868163,-0.231326682112385,-1.07493846035098,134,"MYO1B;CTNNA1;LRP6;CTNND1;PCDH9;LIMD1;FLT4;FGFR1;VANGL2;PCDH10;LIMA1;DCHS1;PCDHGB2;RERE;ABI2;CDH23;DVL2;DVL3;PCDHB2;ATN1;PCDHGA10;YWHAE;PTK2B;IKBKB;TAOK1;MOB1B;SAV1;NCSTN;TAOK2","within15","Down",353,"hsa04519","Cadherin signaling"
"hsa04520 Adherens junction",0.208805892321731,0.41643209033656,0.0168302400166712,0.30918696298943,1.16957830880992,63,"ACTB;RAP1A;ACTG1;MYL12A;RAP1B;FARP2;ARHGAP29;RAC1;ACTN1;ACTN4;PTPRJ;MYL12B;CDC42;MYL5;PDCD10;YES1;SMURF2;ACP1;PTPN6;ROCK1;RAC2;CSNK2B;MAP3K7","within15","Up",353,"hsa04520","Adherens junction"
"hsa04530 Tight junction",0.0421902772147557,0.147457107493156,0.0386946759032652,0.330552844612959,1.35995599927702,101,"YBX3;NEDD4L;ACTB;TUBA4A;RAP1A;ACTG1;MYL12A;TUBA1C;RAC1;ACTN1;ARPC2;ACTN4;PRKAG2;ARPC5L;MYL12B;PARD6B;ACTR3C;ITGB1;CDC42;RAB8A;HSPA4;JAM3;RAB8B;PRKACA;VASP;MAPK9;ACTR3;ARPC3;MAP3K1;TIAM1;MSN;ROCK1","within15","Up",353,"hsa04530","Tight junction"
"hsa04540 Gap junction",0.394859734587603,0.63562819935941,0.01163929298919,0.297297249428793,1.03841811257693,42,"TUBA4A;PRKCA;TUBA1C;GNAS;PDGFA;TUBB2A;ADCY7;MAP2K1;PRKACA;GRB2;KRAS;GNAI2;TUBA1B;PLCB4;NRAS;MAP3K2;MAPK3","within15","Up",353,"hsa04540","Gap junction"
"hsa04550 Signaling pathways regulating pluripotency of stem cells",0.717190959172116,0.867015097903277,0.0103824223711044,-0.216100811579286,-0.873332916576128,61,"ACVR2B;BMPR2;AKT3;FGFR1;BMPR1B;PCGF3;SMAD3;ZFHX3;DVL2;DVL3","within15","Down",353,"hsa04550","Signaling pathways regulating pluripotency of stem cells"
"hsa04610 Complement and coagulation cascades",0.461314550616308,0.678162459145239,0.010978051866717,0.365415422838127,0.998646252148337,15,"PLAU;ITGB2;PLAUR;SERPINE2;SERPINB2;CR1;CD55","within15","Up",353,"hsa04610","Complement and coagulation cascades"
"hsa04611 Platelet activation",0.1070225447007,0.271791066757892,0.0242574250572203,0.331897984650849,1.27431700219581,68,"FCER1G;ACTB;ORAI1;RAP1A;ACTG1;MYL12A;LCP2;RASGRP1;RAP1B;GNAS;RASGRP2;MYL12B;PPP1CC;ADCY7;ITGB1","within15","Up",353,"hsa04611","Platelet activation"
"hsa04612 Antigen processing and presentation",0.0155215857550815,0.0702451252762021,0.066845941524214,0.449746224167738,1.57090126510141,42,"LGMN;KIR3DL2;TAP1;TAP2;HLA-C;B2M;HLA-B;HLA-E;HLA-A;CD74;CALR;NFYB;HLA-F;HSPA4;PSME2","within15","Up",353,"hsa04612","Antigen processing and presentation"
"hsa04613 Neutrophil extracellular trap formation",0.0613023073914744,0.19150189831142,0.0326372456636472,0.359234877496743,1.35889727181848,63,"NCF1;ACTB;ACTG1;CYBA;VDAC1;RELA;PRKCA;RAC1;SLC25A5;CTSG;ITGB2;VDAC2;SLC25A6;MAP2K1;CASP4;CASP1;HDAC1;AGER;NFKB1;HDAC5;PIK3R3;HDAC9;RAC2;MAP3K7;CR1;HDAC2","within15","Up",353,"hsa04613","Neutrophil extracellular trap formation"
"hsa04614 Renin-angiotensin system",0.850351784983062,0.948095808385998,0.00703500548643886,0.301381739494401,0.688757667447965,8,"CTSG;CTSA;ATP6AP2;PRCP","within15","Up",353,"hsa04614","Renin-angiotensin system"
"hsa04620 Toll-like receptor signaling pathway",0.0104319958141208,0.0557953715512825,0.0805808794116313,0.416293218105433,1.56978229657261,62,"FOS;RIPK1;RELA;RAC1;MAP2K3;MYD88;CCL5;TRAF3;TOLLIP;IL1B;MAP3K8;IRF7;MAP2K1;IRAK1;JAK1;IRF9;NFKB1;PIK3R3;MAPK9;CCL3;TLR9;CCL4;STAT2;MAP3K7;CHUK;STAT1;LY96;TAB2;MAPK3","within15","Up",353,"hsa04620","Toll-like receptor signaling pathway"
"hsa04621 NOD-like receptor signaling pathway",0.427510877171631,0.657975460793627,0.010320266754386,0.238119389197944,1.01295015589836,126,"GBP5;GBP1;GBP4;RIPK1;CYBA;SUGT1;VDAC1;RELA;ATG12;IFI16;TXN2;MYD88;CCL5;TRAF3;OAS3;IL1B;VDAC2;IRF7;NAMPT;CASP4;CASP1;TANK;NFKBIB;OAS2;TRAF5;JAK1;IRF9;NFKB1;MAP1LC3B;MAPK9;MFN2;ATG16L1;GPSM3;TXN;PANX1;STAT2;MAP3K7;CHUK","within15","Up",353,"hsa04621","NOD-like receptor signaling pathway"
"hsa04622 RIG-I-like receptor signaling pathway",0.352691265513665,0.591109480223478,0.0124819688526846,0.301424182841146,1.06829248089105,45,"RIPK1;RELA;ATG12;TRAF3;DDX3X;IRF7;TANK;NFKBIB;ZNFX1;NFKB1;MAPK9;MAP3K1;RNF125;MAP3K7;CHUK;OTUD5;ISG15","within15","Up",353,"hsa04622","RIG-I-like receptor signaling pathway"
"hsa04623 Cytosolic DNA-sensing pathway",0.128116481616914,0.309761082265552,0.0223270537974167,0.352459199690693,1.27137325688628,49,"RIPK1;RELA;IFI16;POLR3H;CCL5;IL1B;IRF7;CASP1;NFKBIB;NFKB1;POLR2K;CCL4;SAMHD1;POLR2E;G3BP1;POLR2L;POLR3E;PCBP1;CHUK;POLR3C;CASP7;POLR2H","within15","Up",353,"hsa04623","Cytosolic DNA-sensing pathway"
"hsa04625 C-type lectin receptor signaling pathway",0.000816555611427375,0.0092981977688343,0.213878881440171,0.456822652449268,1.77149186087481,72,"FCER1G;IL10;MALT1;IRF1;CALM1;NFATC2;RELA;RRAS2;BCL3;IL1B;NFATC3;LSP1;PPP3R1;CALM3;BCL10;PLK3;NFKB2;CASP1;MDM2;NFATC1;IRF9;NFKB1;IL23A;PIK3R3;MAPK9;RELB","within15","Up",353,"hsa04625","C-type lectin receptor signaling pathway"
"hsa04630 JAK-STAT signaling pathway",0.0154343718979154,0.0702451252762021,0.0654297217963316,0.380969171289926,1.49990148371963,78,"IL4;MYC;IL2RA;IL10;OSM;IL4R;PIM1;IL10RA;STAT5A;IL27RA;IL21R;STAT3;PDGFA;SOCS3;JAK3;IFNGR2;JAK1;IRF9;IL23A;GRB2;PIK3R3;CDKN1A","within15","Up",353,"hsa04630","JAK-STAT signaling pathway"
"hsa04640 Hematopoietic cell lineage",0.166033932471023,0.375704988219687,0.0194826818778235,0.352555043986323,1.23142593501673,42,"IL4;IL2RA;IL4R;CD44;FLT3LG;CD7;CD5","within15","Up",353,"hsa04640","Hematopoietic cell lineage"
"hsa04650 Natural killer cell mediated cytotoxicity",2.08983516667159e-06,6.77681951144806e-05,0.28109192003456,0.542017105401208,2.1074543572367,73,"NCR3;KIR3DL2;FCER1G;HLA-C;CD48;LAT2;TNFSF10;HCST;LCP2;HLA-B;CD247;NFATC2;CD244;PRKCA;HLA-E;HLA-A;RAC1;ICAM2;BID;ITGB2;IFNGR2;PPP3R1;KLRK1;MAP2K1;NFATC1;FAS;GRB2;PIK3R3","within15","Up",353,"hsa04650","Natural killer cell mediated cytotoxicity"
"hsa04657 IL-17 signaling pathway",0.0962811686814454,0.255543252214663,0.02589519021109,0.357617063805179,1.31129370553405,53,"IL4;FOS;FOSB;RELA;S100A8;TRAF3;IL1B;TRAF4;S100A9;TRAF5;JUND;NFKB1;HSP90B1;MAPK9;CEBPB;MAP3K7;CHUK;HSP90AB1;ELAVL1;TAB2;HSP90AA1;USP25;MAPK3","within15","Up",353,"hsa04657","IL-17 signaling pathway"
"hsa04658 Th1 and Th2 cell differentiation",5.11223166476581e-05,0.00120307851844155,0.24975672506943,0.522210430406179,1.96406194637926,61,"MAF;RUNX3;IL4;FOS;IL2RA;IL4R;STAT5A;CD247;NFATC2;GATA3;RELA;MAML3;JAK3;NFATC3;IFNGR2;PPP3R1;CD3D;NFKBIB;JAK1;NFATC1;NFKB1;MAPK9;LAT","within15","Up",353,"hsa04658","Th1 and Th2 cell differentiation"
"hsa04659 Th17 cell differentiation",0.000438280197137886,0.00736728140903208,0.223389206037189,0.460352101354986,1.79955932226626,75,"IL4;FOS;IL2RA;IL4R;TGFB1;STAT5A;IL27RA;RARA;IL21R;CD247;NFATC2;GATA3;STAT3;RELA;IL1B;JAK3;NFATC3;IFNGR2;PPP3R1;CD3D;NFKBIB;JAK1;NFATC1;NFKB1;IL23A;MAPK9;LAT","within15","Up",353,"hsa04659","Th17 cell differentiation"
"hsa04660 T cell receptor signaling pathway",0.0113558583784456,0.0595555101650529,0.0752899224385137,0.362724019338414,1.49538897107165,102,"IL4;FOS;IL10;MALT1;LCP2;RASGRP1;CD247;NFATC2;RELA;ITK;ICOS;NFATC3;PPP3R1;MAP3K8;BCL10;MAP2K1;CDC42;CD3D;NFKBIB;NFATC1;NFKB1;GRB2;PDCD1;PIK3R3;MAPK9;LAT;PPP2R5A;PTPN6;PPP2R5C;CD3E;MAP3K7;KRAS;CHUK","within15","Up",353,"hsa04660","T cell receptor signaling pathway"
"hsa04662 B cell receptor signaling pathway",0.00223971542439314,0.019021873358151,0.175479073180254,0.470397892128924,1.73534858205535,55,"FOS;IFITM1;MALT1;NFATC2;RELA;RAC1;CD81;NFATC3;PPP3R1;BCL10;MAP2K1;NFKBIB;NFATC1;NFKB1;GRB2;PIK3R3;CD79A;PTPN6;RAC2;KRAS;CHUK","within15","Up",353,"hsa04662","B cell receptor signaling pathway"
"hsa04664 Fc epsilon RI signaling pathway",0.0411251795677012,0.145171883873985,0.040618410264051,0.405499031205722,1.44345288205678,46,"IL4;FCER1G;ALOX5AP;LCP2;PRKCA;RAC1;MAP2K3;MAP2K1;GRB2;PIK3R3;MAPK9;LAT;RAC2;KRAS","within15","Up",353,"hsa04664","Fc epsilon RI signaling pathway"
"hsa04666 Fc gamma R-mediated phagosome formation",0.401884034432353,0.6362493420103,0.0112522021009097,0.269577918721843,1.031786634327,67,"NCF1;PRKCA;BIN1;RAC1;CFL1;ARF6;ARPC2;MARCKSL1;ARPC5L;ACTR3C;MAP2K1;CDC42;ASAP1;PIK3R3;VASP;ACTR3;ARPC3;LAT","within15","Up",353,"hsa04666","Fc gamma R-mediated phagosome formation"
"hsa04668 TNF signaling pathway",0.170353912077448,0.38265771666218,0.0186069290797095,0.298816705007557,1.18937819269261,83,"JUNB;FOS;IRF1;RIPK1;RELA;MAP2K3;BCL3;CCL5;TRAF3;SOCS3;RPS6KA5;IL1B;MAP3K8;MAP2K1;TRAF5;FAS;NFKB1;TNFRSF1B;PIK3R3;MAPK9","within15","Up",353,"hsa04668","TNF signaling pathway"
"hsa04670 Leukocyte transendothelial migration",0.0202426501847673,0.0840665354732102,0.0576503307171654,0.399426354615065,1.50226433215868,61,"SIPA1;NCF1;ACTB;PXN;RAP1A;ACTG1;MYL12A;CYBA;RAP1B;PRKCA;RAC1;ACTN1;ACTN4;ITK;MYL12B;ITGB2;ITGB1;CDC42;MYL5;RASSF5;JAM3;PIK3R3;VASP;TXK","within15","Up",353,"hsa04670","Leukocyte transendothelial migration"
"hsa04672 Intestinal immune network for IgA production",0.00591417237648756,0.0372804080160734,0.11264288199433,0.657762441089616,1.76445346461255,14,"IL4;ITGB7;IL10;TGFB1;CCR9;ICOS","within15","Up",353,"hsa04672","Intestinal immune network for IgA production"
"hsa04710 Circadian rhythm",0.853437278525868,0.948095808385998,0.00857930867261385,-0.223156179780682,-0.746788196675215,27,"RORC;PER1;CSNK1E;CRY2;PRKAB2;RORA","within15","Down",353,"hsa04710","Circadian rhythm"
"hsa04713 Circadian entrainment",0.00956177991012603,0.0519278201272998,0.085592307786725,0.477580848241921,1.64239907479901,39,"FOS;PER2;CALM1;GNG5;GNG4;PRKCA;GNAS;RPS6KA5;ADCY7;GNG10;CALM3;GNB1;GNG2","within15","Up",353,"hsa04713","Circadian entrainment"
"hsa04714 Thermogenesis",1.08740448504203e-06,4.26504203577596e-05,0.28839422490151,0.434496806908385,1.92270578612596,168,"ACTB;NDUFAB1;ACTG1;COX7A2L;NDUFAF8;COX16;ATP5F1B;COX5A;NDUFA6;UQCRH;SMARCD3;COX4I1;COX6C;COX6A1;NDUFB7;ATP5F1E;NDUFC2;NDUFV2;ATP5MG;GNAS;NDUFA12;MAP2K3;COX7A2;COX7B;ATP5PF;PRKAG2;NDUFB9;RPS6;UQCRB;CYC1;NDUFAF6;ATP5F1C;NDUFAF2;UQCR11;COX8A;ADCY7;COX19;ATP5PB;ATP5F1A;NDUFA2;NDUFB11;COA4;NDUFA9;NDUFB2;NDUFS4;NDUFS3;PRKACA;GRB2;NDUFA1;SDHB;ATP5MC3;NDUFAF4;UQCR10;CPT2;ATP5ME;UQCRHL;ACSL4;ATP5MC1;ATP5MC2;COX6B1;RPS6KA3;NDUFB4;SLC25A20;SMARCD2;KRAS;COX17;ACSL5;CPT1A;ATP5MF;NDUFS5;COX7C;COX5B;COA1;CREB3L3;NDUFB3;UQCRFS1;NRAS;NDUFA7;RPS6KB1;NDUFS6;ATP5PD;NDUFB6;UQCRQ;PRKAB1;SMARCC1;PNPLA2;NDUFA11;RPS6KB2","within15","Up",353,"hsa04714","Thermogenesis"
"hsa04720 Long-term potentiation",0.175172182093062,0.38265771666218,0.0189103105945705,0.349798282738152,1.22179694982547,42,"CALM1;RAP1A;RAP1B;PRKCA;PPP1CC;PPP3R1;CALM3;MAP2K1;PRKACA;RPS6KA3;KRAS;CAMK2D;ATF4;PLCB4;NRAS;PPP1CB;MAPK3;PPP1CA","within15","Up",353,"hsa04720","Long-term potentiation"
"hsa04721 Synaptic vesicle cycle",0.258300814677894,0.485000997772854,0.0153040993320699,0.348965357570831,1.14819610992515,32,"CLTB;ATP6V0A4;ATP6V0C;ATP6V1G1;SLC18A2;ATP6V0D1;STXBP1;ATP6V0E1;NAPA;ATP6V1F","within15","Up",353,"hsa04721","Synaptic vesicle cycle"
