"cluster","gene","descriptive_log2_ratio","pct_in","pct_other"
"4","ENO1",0.867154054233331,100,83.8492185105731
"5","TRBV24-1",2.38820221350379,99.7674418604651,12.6021538226533
"5","IL32",2.37634721371485,100,21.3778354846101
"5","TRAV8-3",2.14991464491515,97.2093023255814,9.12701443519438
"5","HPGD",2.08870122411841,96.046511627907,20.2321851370962
"5","AEBP1",1.95351152288765,98.8372093023256,35.6526388146338
"5","TRBC1",1.89842490480695,99.8837209302326,37.5620560604903
"5","CDKN2A",1.55066806303551,84.5348837209302,10.9142289773161
"5","CHI3L2",1.54068371261776,90.9302325581395,47.1626059726571
"5","TRAV9-2",1.49208058554867,92.7906976744186,9.50889788436569
"5","HOPX",1.47777130031389,80.5813953488372,9.04300007637669
"5","SPINK2",1.47199571552784,93.1395348837209,21.7444435958146
"5","SCGB3A1",1.46658292721256,95.9302325581395,36.7524631482472
"5","IGLL1",1.45908070804851,74.4186046511628,4.92629649430994
"5","TRAC",1.33793565047642,91.9767441860465,19.8044756740243
"5","GLUL",1.28512622346419,98.7209302325581,82.2424196135339
"5","KLRB1",1.2614038429912,86.3953488372093,12.5257771328191
"5","CTHRC1",1.13412081674831,80.6976744186046,14.4275567096922
"5","KIR3DL2",1.13090826000193,82.3255813953488,8.00427709463072
"5","ZNRF1",1.11449846854564,95,46.3301000534637
"5","PMEPA1",1.10827194273774,73.3720930232558,7.5918429695257
"5","CAPG",1.10190333258372,98.6046511627907,59.0773695868021
"5","SLC9A3R1",1.10177103563778,98.1395348837209,62.7052623539296
"5","FYB1",1.07121837556136,93.7209302325581,53.2192774765142
"5","ADAM10",1.05747761818479,86.3953488372093,38.2418086000153
"5","TRAV8-2",1.04997283987641,74.3023255813954,7.16413350645383
"5","CNOT6",1.04064779204308,79.8837209302326,23.615672496754
"5","DENND2D",1.03849333543623,90.8139534883721,48.3769953410219
"5","NR5A2",1.03761761016822,71.5116279069768,6.0795845108073
"5","TESPA1",1.00639242476692,88.2558139534884,34.7513938745895
"5","TSPAN7",0.978229752452363,90,43.8936836477507
"6","TRBV24-1",2.70499706368254,99.7146932952924,13.6507696951404
"6","IL32",2.32896533703319,99.8573466476462,22.3287051011168
"6","TRAV8-3",2.30977939515907,95.7203994293866,10.2626018714156
"6","TRAV9-2",2.23973783460587,95.5777460770328,10.3607002716571
"6","KLRB1",2.21612120743346,89.8716119828816,13.2281919710232
"6","LTB",2.19024503728638,99.2867332382311,72.4871717476607
"6","PI16",2.0269060036513,70.6134094151213,5.01056444310293
"6","TRBC1",1.78906393260361,99.0014265335235,38.3564744944159
"6","RETN",1.78082473379192,83.4522111269615,14.5336552973136
"6","SELL",1.76569273807808,97.8601997146933,69.332930878358
"6","CD52",1.6927161607961,99.1440798858773,63.1829157862964
"6","SKAP1",1.59559467117921,85.8773181169758,13.5526712948989
"6","MXRA7",1.54779177410717,83.4522111269615,18.2085722909749
"6","TRAC",1.50002510581694,86.1626248216833,20.9779655900996
"6","SLC9A3R1",1.49747113734132,96.4336661911555,63.2206459402354
"6","COTL1",1.49561031647881,93.1526390870185,37.9716269242379
"6","TRAV8-2",1.40305853016117,71.0413694721826,8.14216722004226
"6","CLIC3",1.36659602620425,58.6305278174037,4.62571687292484
"6","PTPRC",1.3275654949501,99.0014265335235,79.2106851795955
"6","KIR3DL2",1.29043405454613,73.8944365192582,9.34198611530335
"6","PAXX",1.25227662295805,87.5891583452211,55.6821611832176
"6","SEPTIN9",1.24960170525872,96.2910128388017,76.282825233927
"6","ITGB1",1.24060319571196,73.1811697574893,44.1744642318141
"6","TCF7",1.22570945831907,98.2881597717546,79.8747358889224
"6","NR5A2",1.21257017698014,63.3380884450785,7.29701177180803
