"Pathway","NES","P_value","FDR","Direction","Genes_tested","Leading_edge_genes"
"Parkinson disease",1.94573458613524,1.49267960859228e-07,5.26915901833076e-05,"Up",202,"COX5A;ADRM1;NDUFC2;ATP5F1B;SLC18A2;TUBA1C;UQCRHL;MAPK9;NDUFA6;NDUFAB1;NDUFA9;SLC39A4;NDUFA12;CALM1;PSMB1;VDAC1;CYC1;SLC39A3;BAX;SLC25A5;UQCRH;KEAP1;PSMC5;HTRA2;ATF4;GNAS;COX6A1;UBE2L6;COX7A2L;COX8A;PSMD8;COX6C;NDUFV2;PSMA7;TUBA1B;ATP5PF;COX4I1;SLC39A8;PSMD11;TXN2;SLC39A6;SLC25A6;VDAC2;PARK7;SLC39A13;PSMD12;ATP5MC1;KIF5B;NDUFB7;UBE2J2;UBA52;PSMC3;PSMB3;MFN2;PSMB7;NDUFB6;UBC;ATP5F1C;CALM3;NDUFB9;GNAI2;ATP5MC3;ATP5F1A;TUBA4A;NDUFS3;PPIF;TUBB4A;COX7B;ITPR3;EIF2S1;SEM1;SDHB;PSMD2;PSMD7;RPS27A;ATP5F1E;TUBB2A;UBE2L3;NDUFB2;NDUFS8;PSMC4;SOD1;SLC39A7;DUSP1;UQCR11;ATP5PB;PSMA4;NDUFA8;NDUFB11;XBP1;TUBB4B;NDUFA1;UBE2J1;COX7A2;CALM2;PSMA8;PRKACA;PSMC1;PSMB2"
"Ribosome",1.83560693503016,1.12794209966497e-05,0.00132721187060578,"Up",169,"MRPL15;MRPS2;RPL39L;MRPS18A;MRPL37;MRPS7;MRPS6;MRPL1;RPL26L1;MRPL33;MRPL36;AURKAIP1;RPL30;MRPL24;RPS16;RPL8;RPLP1;RPL23A;MRPL20;MRPL54;MRPL27;RPS6;RPLP2;UBA52;MRPL11;RPS13;MRPL47;MRPL58;RPL4;RPL7;RPS7;MRPL3;MRPL49;RPL21;RPS17;RPL37;MRPL14;MRPS30;RPL18A;RPLP0;MRPL51;RPS27A;RPS28;RPL38;RPS27L;RPS20;RPS15A;MRPS23;RPL19;MRPS35;RPS25;MRPL21;RPL27A;RPS27;RPS21;RPS24;RPL14;RPL36;RPS4X;MRPL40;RPS3A;RPL23;RPS29;RPL5;RPL3;RPS3;RPS19;RPL13A;RPS2;RPL22;RPL35;RPL27;RSL24D1;RPL39;RPL11;RPL36A;MRPL41;RPS14;RPL35A;MRPS28;RPL9;RPL24;MRPL12;RPS12;RPL37A;RPL18;RPL15;MRPL2;MRPL17;RPL10A;RPS23;MRPL39;RPL32;RPL17;RPL12"
"Chemical carcinogenesis - reactive oxygen species",1.84015394030452,8.98794051924517e-06,0.00132721187060578,"Up",155,"FOS;RELA;COX5A;NDUFC2;ATP5F1B;UQCRHL;MAPK9;NDUFA6;AKR1C1;SOD2;NDUFAB1;NDUFA9;NDUFA12;VDAC1;CYC1;SLC25A5;PIK3R3;UQCRH;KEAP1;PRKD2;GRB2;CYBA;NFKB1;AKT1;COX6A1;IKBKG;COX7A2L;COX8A;EPHX2;COX6C;NDUFV2;NRAS;ATP5PF;COX4I1;MAPK3;MAP2K1;SLC25A6;VDAC2;ATP5MC1;NDUFB7;RAC1;NDUFB6;ACP1;ATP5F1C;NDUFB9;ATP5MC3;ATP5F1A;PIK3CB;NCF1;NDUFS3;PPIF;COX7B;MAPK1;GSTO1;PTPN11;SDHB;ATP5F1E;NDUFB2;NDUFS8;SOD1;UQCR11;ARAF;ATP5PB;NDUFA8;NDUFB11"
"Oxidative phosphorylation",1.92425332524395,1.85561412537505e-05,0.00145535521092792,"Up",103,"COX5A;NDUFC2;ATP5F1B;UQCRHL;NDUFA6;NDUFAB1;NDUFA9;NDUFA12;PPA1;CYC1;UQCRH;COX6A1;COX7A2L;COX8A;COX6C;NDUFV2;ATP5PF;PPA2;COX4I1;ATP6V0A4;ATP6V0D1;ATP5MC1;ATP6V0C;NDUFB7;ATP6V1A;NDUFB6;ATP5F1C;ATP5MG;NDUFB9;ATP5MC3;ATP5F1A;ATP6V0E1;NDUFS3;COX7B;SDHB;COX17;ATP5F1E;NDUFB2;NDUFS8;UQCR11;ATP6V1G1;ATP5PB;NDUFA8;NDUFB11;COX15;ATP5ME;LHPP;NDUFA1;ATP6V0B;COX7A2"
"Ribosome biogenesis in eukaryotes",2.02040578384398,2.06140964720668e-05,0.00145535521092792,"Up",68,"DKC1;UTP4;EIF6;NXT1;NOP56;RRP7A;WDR36;NOP10;GTPBP4;GNL3L;RIOK1;POP1;WDR43;POP7;IMP3;IMP4;MDN1;UTP18;NHP2;GNL2;NOP58;RAN;RCL1;HEATR1;CSNK2A2;LSG1;SNU13;POP4;GNL3;GAR1;AK6;FBL;CSNK2A1"
"Amyotrophic lateral sclerosis",1.6539064109924,3.26578316786101e-05,0.00164688779750705,"Up",270,"ALYREF;TOMM40;COX5A;ACTB;UBQLN4;ADRM1;NDUFC2;ATP5F1B;ACTG1;WDR41;GPX7;TUBA1C;UQCRHL;NDUFA6;BID;NDUFAB1;OPTN;CASP1;NDUFA9;MAP2K3;NXT1;NDUFA12;PSMB1;VDAC1;CYC1;PPP3R1;SRSF7;BAX;UQCRH;PSMC5;DERL1;SRSF3;HNRNPA1;ATF4;RAB8A;COX6A1;SEH1L;VAPB;COX7A2L;COX8A;PSMD8;COX6C;NDUFV2;PSMA7;NUP58;TUBA1B;ATP5PF;COX4I1;BECN1;NUP155;PSMD11;PSMD12;ATP5MC1;KIF5B;NDUFB7;DCTN5;TNFRSF1B;PSMC3;PSMB3;HNRNPA3;RAC1;PSMB7;NDUFB6;ATP5F1C;NDUFB9;ATP5MC3;ATP5F1A;TUBA4A;NDUFS3;HNRNPA2B1;TUBB4A;ANXA7;COX7B;ITPR3;EIF2S1;SEM1;SDHB;PSMD2;PSMD7;POM121C;ATP5F1E;TUBB2A;NDC1;RAE1;NDUFB2;PPP3CC;NDUFS8;PSMC4;SOD1;ULK2;ANXA11;NCBP1;BCL2;UQCR11;ATP5PB;PSMA4;NDUFA8;NDUFB11;ACTR1B"
"Prion disease",1.72540738593753,3.18530531199869e-05,0.00164688779750705,"Up",192,"STIP1;COX5A;ADRM1;NDUFC2;ATP5F1B;TUBA1C;UQCRHL;MAPK9;NDUFA6;NDUFAB1;NDUFA9;NDUFA12;PSMB1;VDAC1;CYC1;PPP3R1;BAX;SLC25A5;PIK3R3;UQCRH;PSMC5;CCL5;CYBA;ATF4;COX6A1;COX7A2L;COX8A;CREB3L3;PSMD8;COX6C;NDUFV2;PSMA7;TUBA1B;ATP5PF;COX4I1;EGR1;PRNP;MAPK3;PSMD11;SLC25A6;VDAC2;PSMD12;ATP5MC1;KIF5B;NDUFB7;CSNK2A2;IL1B;PSMC3;PSMB3;RAC1;PSMB7;NDUFB6;ATP5F1C;NDUFB9;ATP5MC3;ATP5F1A;TUBA4A;PIK3CB;NCF1;NDUFS3;PPIF;NOTCH1;TUBB4A;COX7B;MAPK1;ITPR3;EIF2S1;SEM1;CSNK2A1;SDHB;PSMD2;PSMD7;ATP5F1E;TUBB2A;NDUFB2;PPP3CC;NDUFS8;PSMC4;SOD1"
"Coronavirus disease",1.77257066970993,4.7969773790878e-05,0.00211666626852249,"Up",151,"FOS;RELA;STAT3;RPL39L;MAPK9;TRAF3;CASP1;PRKCA;PIK3R3;RPL26L1;NFKB1;IKBKG;RPL30;OAS3;MYD88;RPS16;RPL8;RPLP1;RPL23A;MAPK3;MAP3K7;RPS6;RPLP2;UBA52;IL1B;RPS13;RPL4;RPL7;RPS7;PIK3CB;RPL21;RPS17;RPL37;MAPK1;RPL18A;RPLP0;RPS27A;RPS28;RPL38;RPS27L;RPS20;RPS15A;RPL19;RPS25;MX1;STAT1;EIF2AK2;RPL27A;RPS27;RPS21;RPS24;RPL14;RPL36;RPS4X;NFKBIB;RPS3A;RPL23;JAK1;RPS29;RPL5;RPL3;IRF9;RPS3;RPS19;RPL13A;RPS2;RPL22;PIK3R2;RPL35;RPL27;IRAK1;RSL24D1;RPL39;RPL11;RPL36A;RPS14;RPL35A;RPL9;RPL24;RPS12;RPL37A;RPL18;PIK3R1;RPL15;PIK3CD;RPL10A;RPS23;RPL32;RPL17;RPL12;CGAS;PRKCB;RPS4Y1"
"IgSF CAM signaling",1.74202714025148,7.38266326824167e-05,0.00289564459298812,"Up",152,"MBP;CD244;CRTAM;LY9;DOK2;ICAM3;ACTB;LCP2;ACTG1;TUBA1C;MAPK9;PTPN6;SPTBN2;ITGB1;PRKCA;CD48;CD226;MYH10;MYL12A;PIK3R3;EPB41L2;RAP1A;PXN;GRB2;ARPC2;AKT1;DYNLL2;ARF6;FOXO1;ACTR3C;ACTR3B;ACTN4;ICAM2;ACTR3;ITGB2;TUBA1B;SLAMF6;MSN;MAPK3;ARPC5L;RAP1B;CD96;MAP2K1;F11R;RAC1;NECTIN3;TUBA4A;PIK3CB;ARPC1A;TUBB4A;PARD6B;MAPK1;CASK;SSX2IP;MYL12B;PTPN11;EZR;JAML;TUBB2A;SPTBN1;ACTN1;ROBO3;PTPRD;PAK2;ARPC5"
"Epstein-Barr virus infection",1.70466272853195,0.000173919830211133,0.00613937000645299,"Up",158,"RUNX3;MYC;GADD45B;CD58;CALR;RELA;CD247;STAT3;ADRM1;MAPK9;TRAF3;CD44;CDK4;BID;MAP2K3;SIN3A;TAP1;BAX;JAK3;RIPK1;PIK3R3;NFKB2;HLA-C;MDM2;TAP2;HLA-E;TAPBP;B2M;PSMC5;E2F1;RELB;HLA-B;NFKB1;HDAC2;AKT1;DDB2;IKBKG;VIM;PSMD8;HLA-A;OAS3;MYD88"
"Cellular senescence",1.70967791832857,0.000214334205479946,0.00687817950312917,"Up",127,"MYC;GADD45B;TGFB1;RELA;NFATC3;CDK4;MAP2K3;PPP1CC;TGFBR1;CALM1;VDAC1;FBXW11;PPP3R1;SLC25A5;PIK3R3;HLA-C;MDM2;HLA-E;NFATC2;E2F5;E2F1;HLA-B;NFKB1;AKT1;FOXO1;HLA-A;RRAS2;NRAS;E2F3;RASSF5;RAD1;MAPK3;MAP2K1;ETS1;SLC25A6;VDAC2;RBL1;CALM3;HIPK2;ZFP36L1;PIK3CB;PPP1CB;MAPK1;E2F4;ITPR3"
"Alzheimer disease",1.54894812238928,0.000309650862098952,0.00910889619341083,"Up",262,"RELA;COX5A;NAE1;ADRM1;NDUFC2;ATP5F1B;TUBA1C;UQCRHL;APH1A;MAPK9;NDUFA6;BID;NDUFAB1;NDUFA9;SLC39A4;NDUFA12;CALM1;PSMB1;VDAC1;CYC1;PPP3R1;SLC39A3;SLC25A5;PIK3R3;UQCRH;ATP2A2;PSMC5;NFKB1;ATF4;AKT1;COX6A1;IKBKG;COX7A2L;COX8A;PSMD8;COX6C;NDUFV2;PSMA7;TUBA1B;NRAS;ATP5PF;COX4I1;GAPDH;BECN1;MAPK3;SLC39A8;PSMD11;MAP2K1;FRAT2;SLC39A6;SLC25A6;VDAC2;SLC39A13;PSMD12;ATP5MC1;KIF5B;NDUFB7;CSNK2A2;IL1B;PSMC3;PSMB3;AXIN1;PSMB7;NDUFB6;ATP5F1C;CALM3;NDUFB9;ATP5MC3;ATP5F1A;TUBA4A;PIK3CB;NDUFS3;PPIF;TUBB4A;COX7B;MAPK1;ITPR3;EIF2S1;SEM1;CSNK2A1;SDHB;PSMD2;CAPN2;PSMD7;ATP5F1E;TUBB2A;NDUFB2;PPP3CC;NDUFS8;PSMC4;EIF2AK2;ULK2;CASP7;SLC39A7;UQCR11;ARAF;ATP5PB;PSMA4;NDUFA8;NDUFB11"
"Natural killer cell mediated cytotoxicity",1.79471680675138,0.000383752080246996,0.0093537678157997,"Up",76,"NCR3;KIR3DL2;CD244;CD247;IFNGR2;LCP2;PTPN6;BID;PRKCA;LAT2;CD48;PPP3R1;HCST;PIK3R3;HLA-C;HLA-E;NFATC2;TNFSF10;GRB2;HLA-B;HLA-A;ICAM2;ITGB2;NRAS"
"Hepatitis B",1.69686273968622,0.000397468887356928,0.0093537678157997,"Up",124,"MYC;FOS;STAT5A;TGFB1;RELA;STAT3;NFATC3;YWHAB;MAPK9;TRAF3;PCNA;BID;MAP2K3;PRKCA;TGFBR1;BAX;JAK3;PIK3R3;DDX3X;YWHAZ;NFATC2;ELK1;E2F1;GRB2;NFKB1;ATF4;AKT1;DDB2;IKBKG;CREB3L3;MYD88;YWHAQ;NRAS;E2F3;MAPK3;MAP2K1;MAP3K7"
"Diabetic cardiomyopathy",1.68658571235984,0.000344597794558654,0.0093537678157997,"Up",143,"TGFB1;RELA;COX5A;NDUFC2;ATP5F1B;UQCRHL;MAPK9;NDUFA6;NDUFAB1;NDUFA9;PRKCA;PPP1CC;NDUFA12;TGFBR1;VDAC1;CYC1;SLC25A5;PIK3R3;UQCRH;ATP2A2;CYBA;NFKB1;AKT1;COX6A1;COX7A2L;COX8A;COX6C;NDUFV2;ATP5PF;COX4I1;GAPDH;PDHA1;MPC2;SLC25A6;VDAC2;ATP5MC1;NDUFB7;RAC1;NDUFB6;ATP5F1C;NDUFB9;ATP5MC3;ATP5F1A;PIK3CB;PPP1CB;NCF1;NDUFS3;PPIF;COX7B;MPC1;SDHB;GFPT1;ATP5F1E"
"Th1 and Th2 cell differentiation",1.82437043033429,0.000461845158744447,0.0100298175671968,"Up",68,"RUNX3;FOS;STAT5A;IL4R;RELA;CD247;IFNGR2;GATA3;NFATC3;MAF;MAPK9;IL4;MAML3;PPP3R1;JAK3;NFATC2;NFKB1;IL2RA;IKBKG;TBX21;MAPK3;CD3D"
"Human T-cell leukemia virus 1 infection",1.61793238281026,0.000483022375757353,0.0100298175671968,"Up",174,"MYC;FOS;STAT5A;TGFB1;CALR;RANBP1;RELA;NFATC3;ANAPC13;MAPK9;CDK4;TGFBR1;VDAC1;PPP3R1;BAX;JAK3;CRTC3;SLC25A5;PIK3R3;NFKB2;HLA-C;HLA-E;NFATC2;ELK1;B2M;E2F1;RELB;HLA-B;RANBP3;NFKB1;IL2RA;ATF4;AKT1;CDC26;IKBKG;CREB3L3;HLA-A;ZFP36;ITGB2;NRAS;ADCY7;ANAPC11;E2F3;TNFRSF13C;EGR1;MAPK3;CD3D;RAN;MAP2K1;ETS1;SLC25A6;VDAC2;ETS2"
"PD-L1 expression and PD-1 checkpoint pathway in cancer",1.77539159643516,0.000561862145479611,0.0110187409641279,"Up",74,"FOS;RELA;CD247;IFNGR2;STAT3;NFATC3;PTPN6;RASGRP1;MAP2K3;PPP3R1;PIK3R3;NFATC2;NFKB1;RPS6KB1;AKT1;IKBKG;MYD88;NRAS;MAPK3;CD3D;MAP2K1;CSNK2A2;EML4;MAP3K3;PIK3CB;LAT;MAPK1;CSNK2A1;PTPN11;TLR9;BATF;PPP3CC;STAT1;NFATC1;NFKBIB;CD28;JAK1"
"Pathways of neurodegeneration - multiple diseases",1.49569387056201,0.000617489223174997,0.0114722997779355,"Up",314,"RELA;TOMM40;COX5A;ADRM1;NDUFC2;ATP5F1B;WDR41;GPX7;TUBA1C;UQCRHL;MAPK9;SPTBN2;NDUFA6;BID;NDUFAB1;OPTN;NDUFA9;MAP2K3;PRKCA;NDUFA12;CALM1;PSMB1;VDAC1;CYC1;PPP3R1;BAX;SLC25A5;UQCRH;ATP2A2;PSMC5;DERL1;NFKB1;HTRA2;ATF4;RAB8A;COX6A1;VAPB;UBE2L6;COX7A2L;COX8A;PSMD8;COX6C;NDUFV2;PSMA7;TUBA1B;NRAS;ATP5PF;COX4I1;PRNP;BECN1;MAPK3;PSMD11;MAP2K1;FRAT2;SLC25A6;VDAC2;PARK7;PSMD12;ATP5MC1;KIF5B;NDUFB7;UBE2J2;CSNK2A2;UBA52;DCTN5;TNFRSF1B;IL1B;PSMC3;PSMB3;AXIN1;RAC1;MFN2;PSMB7;NDUFB6;UBC;ATP5F1C;CALM3;NDUFB9;ATP5MC3;ATP5F1A;TUBA4A;NDUFS3;PPIF;TUBB4A;COX7B;MAPK1;ITPR3;EIF2S1;SEM1;CSNK2A1;SDHB;PSMD2;CAPN2;PSMD7;RPS27A;ATP5F1E;TUBB2A;UBE2L3;NDUFB2;PPP3CC;NDUFS8;PSMC4;SOD1;ULK2;CASP7;BCL2;UQCR11;ARAF;ATP5PB;PSMA4;NDUFA8;NDUFB11;ACTR1B;XBP1;AGER;TUBB4B;NDUFA1;BRAF;BAK1;UBE2J1;COX7A2;WIPI2;CALM2;MAP1LC3B2"
"DNA replication",1.90283089996054,0.000792836648555076,0.0139935668469971,"Up",34,"MCM4;FEN1;PCNA;POLE3;MCM6;POLD3;RFC2;RFC3;RFC5;RFC4;MCM2;POLA1;RPA2;DNA2;SSBP1;POLA2;POLE"
"Pancreatic cancer",1.77402538525001,0.000851566910934937,0.0143144342647635,"Up",66,"GADD45B;TGFB1;RELA;RALA;STAT3;BRCA2;MAPK9;CDK4;TGFBR1;BAX;PIK3R3;E2F1;NFKB1;RPS6KB1;AKT1;DDB2;IKBKG;E2F3;MAPK3;MAP2K1;RAC1;PIK3CB;MAPK1;STAT1;ARAF;CDC42;RALBP1;JAK1;BRAF;BAK1;PIK3R2;RPS6KB2;AKT2;KRAS;RB1;ARHGEF6;VEGFA;SMAD2;PIK3R1;PIK3CD"
"Huntington disease",1.52497350778328,0.00117677787859659,0.018881935961118,"Up",225,"POLR2D;TAF4B;COX5A;ADRM1;NDUFC2;ATP5F1B;GPX7;TUBA1C;UQCRHL;MAPK9;NDUFA6;SOD2;NDUFAB1;NDUFA9;NDUFA12;SIN3A;PSMB1;VDAC1;TFAM;CYC1;BAX;POLR2C;SLC25A5;UQCRH;CLTB;PSMC5;HDAC2;COX6A1;COX7A2L;COX8A;CREB3L3;PSMD8;COX6C;NDUFV2;PSMA7;TUBA1B;ATP5PF;RCOR1;COX4I1;CLTC;BECN1;PSMD11;POLR2H;SLC25A6;VDAC2;HDAC1;PSMD12;ATP5MC1;KIF5B;NDUFB7;DCTN5;PSMC3;PSMB3;PSMB7;NDUFB6;ATP5F1C;BBC3;NDUFB9;ATP5MC3;ATP5F1A;TUBA4A;NDUFS3;PPIF;POLR2L;TUBB4A;COX7B;SEM1;SDHB;PSMD2;PSMD7;POLR2I;ATP5F1E;TUBB2A;NDUFB2;NDUFS8;PSMC4;SOD1;ULK2;REST;UQCR11;ATP5PB;PSMA4;NDUFA8;NDUFB11;TBPL1;ACTR1B"
"Thermogenesis",1.55226944852873,0.00139874328094679,0.0214676686162703,"Up",173,"DPF3;NDUFAF8;COX5A;ACTB;NDUFC2;ATP5F1B;ACTG1;UQCRHL;CPT1A;NDUFA6;NDUFAB1;NDUFA9;MAP2K3;NDUFA12;CYC1;UQCRH;GRB2;RPS6KB1;SMARCC1;GNAS;COX6A1;SMARCD3;NDUFAF6;COX7A2L;COX8A;ACTL6A;CREB3L3;COX6C;NDUFV2;SMARCD2;SIRT6;NRAS;ATP5PF;ADCY7;COX4I1;PRKAB1;ACSL5;ATP5MC1;RPS6;NDUFB7;RPS6KA3;PRKAG2;NDUFB6;ATP5F1C;ATP5MG;SLC25A29;NDUFB9;ATP5MC3;ATP5F1A;NDUFS3;SLC25A20;COX7B;NDUFAF2;SDHB;COX17;ATP5F1E;COX16;NDUFB2;NDUFS8;COX19;PNPLA2;UQCR11;ATP5PB;NDUFA8;NDUFB11"
"Spliceosome",1.59544626452866,0.0015870858990792,0.0233433884322899,"Up",137,"EIF4A3;ALYREF;SRSF6;SNRPD1;SNRPB;PUF60;MAGOH;CHERP;SRSF7;SNRPB2;RBM17;SRSF2;SRSF3;RP9;PPIH;LSM5;HNRNPA1;TXNL4A;HNRNPC;SNRPE;SNRPA1;PPIL1;SF3B6;SF3B4;SNRPF;SRSF9;THOC7;TCERG1;PRPF19;HNRNPA3;PRPF40A;BUD13;SNU13;PQBP1;BUD31;DDX5;PRPF6;SF1;LSM2;SF3A3;SNRPD2;SRSF5;SNRPC;NCBP1;SF3A2;LSM3;RBM8A;HNRNPM;HNRNPU;SNRPG;TRA2B;U2SURP;CCDC12;SMNDC1;PCBP1;PRPF38B;AQR;ZMAT2;MAGOHB;LSM6;SNIP1;U2AF2;SRSF10"
"Th17 cell differentiation",1.66482447655362,0.00253029326816233,0.0351343665576568,"Up",82,"FOS;STAT5A;TGFB1;IL27RA;IL4R;RARA;RELA;CD247;IFNGR2;GATA3;STAT3;NFATC3;MAPK9;IL4;IL21R;TGFBR1;PPP3R1;JAK3;NFATC2;NFKB1;IL2RA"
"Human cytomegalovirus infection",1.53759729576499,0.00258780036968577,0.0351343665576568,"Up",152,"MYC;CALR;RELA;STAT3;NFATC3;GNG4;CDK4;BID;PRKCA;CALM1;TAP1;PPP3R1;BAX;RIPK1;PIK3R3;HLA-C;MDM2;TAP2;HLA-E;NFATC2;TAPBP;ELK1;B2M;CCL5;PXN;E2F1;GRB2;GNB1;HLA-B;GNG5;NFKB1;RPS6KB1;ATF4;AKT1;GNAS;IKBKG;CREB3L3;HLA-A;NRAS;ADCY7;E2F3;ROCK1;GNA13;MAPK3;MAP2K1;PDIA3;IL1B;RAC1;CALM3;GNG2;GNAI2;GNG10;PIK3CB"
"Chronic myeloid leukemia",1.6650525333609,0.00304383116883117,0.0397952741702742,"Up",69,"MYC;GADD45B;STAT5A;TGFB1;RELA;CDK4;TGFBR1;BAX;PIK3R3;MDM2;E2F1;GRB2;NFKB1;HDAC2;AKT1;DDB2;IKBKG;NRAS;E2F3;MAPK3;MAP2K1;HDAC1"
"Cardiac muscle contraction",1.75303712790883,0.00318022623887927,0.0400935665115851,"Up",37,"COX5A;ATP1B3;UQCRHL;ATP1A1;TPM3;CYC1;ASPH;UQCRH;ATP2A2;COX6A1;COX7A2L;COX8A;COX6C;COX4I1;TPM4"
"Human immunodeficiency virus 1 infection",1.50236690936519,0.00435568704799474,0.0530192251014532,"Up",160,"FOS;CALR;RELA;CD247;NFATC3;MAPK9;GNG4;BID;MAP2K3;PRKCA;CALM1;FBXW11;TAP1;PPP3R1;BAX;RIPK1;PIK3R3;SAMHD1;HLA-C;TAP2;HLA-E;NFATC2;TAPBP;CFL1;B2M;PXN;CUL1;GNB1;HLA-B;GNG5;NFKB1;RPS6KB1;AKT1;IKBKG;HLA-A;MYD88;NRAS;MAPK3;SKP1;CD3D;CUL4A;MAP2K1;MAP3K7;ELOC;PDIA3;TNFRSF1B;RAC1;CALM3;GNG2;GNAI2;GNG10;PIK3CB"
"Circadian entrainment",1.70361504057717,0.00518488745980707,0.0600634009837362,"Up",38,"FOS;PER2;GNG4;PRKCA;CALM1;RPS6KA5;GNB1;GNG5;GNAS;ADCY7;MAPK3;GUCY1B1;CALM3;GNG2;GNAI2;GNG10;MAPK1;ITPR3"
"Retrograde endocannabinoid signaling",1.61393930542018,0.00527468960480403,0.0600634009837362,"Up",70,"NDUFC2;MAPK9;GNG4;NDUFA6;NDUFAB1;NDUFA9;PRKCA;NDUFA12;GNB1;SLC32A1;GNG5;NDUFV2;NAPEPLD;ADCY7;MAPK3;NDUFB7;NDUFB6;GNG2;NDUFB9;GNAI2;GNG10;NDUFS3;MAPK1;ITPR3"
"Hepatocellular carcinoma",1.52799034553163,0.00587875076546234,0.0648499693815064,"Up",104,"MYC;GADD45B;TGFB1;DPF3;ACTB;ACTG1;CDK4;PRKCA;TGFBR1;BAX;PIK3R3;KEAP1;ELK1;E2F1;GRB2;RPS6KB1;SMARCC1;AKT1;DDB2;SMARCD3;ACTL6A;SMARCD2;NRAS;E2F3;MAPK3;MAP2K1;FRAT2"
"Acute myeloid leukemia",1.62242396547809,0.00621092962290784,0.0664381259662566,"Up",55,"MYC;STAT5A;PER2;RARA;RELA;PIM1;STAT3;DUSP6;PIK3R3;GRB2;NFKB1;RPS6KB1;AKT1;IKBKG;NRAS;MAPK3;MAP2K1"
"Transcriptional misregulation in cancer",1.5140032680716,0.00671305771592305,0.0687764077910549,"Up",108,"MYC;GADD45B;PER2;ITGB7;ID2;PLAU;RARA;RELA;TLX3;MAF;DUSP6;PROM1;FLT1;TSPAN7;TFE3;SIN3A;ETV5;BAX;MDM2;REL;NFKB1;HDAC2;ATF1;DDB2;FOXO1"
"Non-small cell lung cancer",1.6128451110426,0.00681919057418392,0.0687764077910549,"Up",57,"GADD45B;STAT5A;STAT3;CDK4;PRKCA;BAX;JAK3;PIK3R3;E2F1;GRB2;AKT1;DDB2;NRAS;E2F3;RASSF5;MAPK3;MAP2K1;KIF5B;EML4"
"TGF-beta signaling pathway",1.5976584899392,0.00770689585603034,0.0702688199961919,"Up",57,"MYC;TGFB1;ID2;ID1;TFDP1;TGFBR1;SIN3A;TFRC;E2F5;CUL1;RPS6KB1;HDAC2;ACVR1B;ID3;SKIL;ROCK1;MAPK3;SKP1;SMURF2;EMP3;HDAC1;RBL1;MAPK1;E2F4;LTBP1;TGIF2;RBX1"
"Osteoclast differentiation",1.52886042581866,0.00782332328253606,0.0702688199961919,"Up",89,"JUNB;FOS;TGFB1;FOSB;RELA;IFNGR2;LCP2;MAPK9;TGFBR1;PPP3R1;PIK3R3;NFKB2;ATP2A2;NFATC2;SIRPG;GRB2;RELB;CYBA;FOSL2;NFKB1;AKT1;IKBKG"
"B cell receptor signaling pathway",1.58539816699687,0.00836059614685569,0.0702688199961919,"Up",58,"FOS;MALT1;IFITM1;RELA;NFATC3;PTPN6;PPP3R1;PIK3R3;NFATC2;GRB2;NFKB1;AKT1;IKBKG;CD81;NRAS;MAPK3;MAP2K1"
