"analysis_population","gene","logFC","logCPM","F","PValue","FDR","rank_stat"
"potential malignant T cells (CNV-high top 25%)","JPH1",-2.12159402418557,3.78032993419344,11.2645282823149,0.0111138366898573,0.999578157159551,-3.35626701594418
"potential malignant T cells (CNV-high top 25%)","SIPA1",1.5364446387842,4.84632169667603,11.2465034142626,0.0113499350283658,0.999578157159551,3.3535806855155
"potential malignant T cells (CNV-high top 25%)","WDR86",-1.63249256264345,4.07058036239873,10.9823472598963,0.0116808294820568,0.999578157159551,-3.3139624711056
"potential malignant T cells (CNV-high top 25%)","SNTA1",1.74165792030267,3.83535453947928,10.8918337124159,0.0119138669875177,0.999578157159551,3.3002778235197
"potential malignant T cells (CNV-high top 25%)","LINC00426",-1.17470732105103,6.46688946614074,10.7469092981375,0.0126128813513269,0.999578157159551,-3.27824790065325
"potential malignant T cells (CNV-high top 25%)","AC009570.2",-2.86345775766929,2.13342443379967,10.5537949511485,0.0161601142248271,0.999578157159551,-3.24866048566921
"potential malignant T cells (CNV-high top 25%)","AL117379.1",-2.20696535833396,2.54637472840099,10.2099388872377,0.0137848357493549,0.999578157159551,-3.19529949883227
"potential malignant T cells (CNV-high top 25%)","CAVIN1",-2.01935400712766,3.72150093479483,10.126340030834,0.0111272560482409,0.999578157159551,-3.18219107390395
"potential malignant T cells (CNV-high top 25%)","CNTROB",-1.51583714407456,3.85522116698394,10.1209943036526,0.0145243192354259,0.999578157159551,-3.18135101861656
"potential malignant T cells (CNV-high top 25%)","ANKRD1",-2.5418987683626,4.22703128255699,10.0883853528092,0.0224237860261817,0.999578157159551,-3.17622186769269
"potential malignant T cells (CNV-high top 25%)","TNFRSF21",-1.18238040769468,5.9502604513692,9.99153640380057,0.0149567254157404,0.999578157159551,-3.16093916483702
"potential malignant T cells (CNV-high top 25%)","ALOX5AP",1.39998850312686,6.15018085224224,9.98154638924624,0.0149615198747712,0.999578157159551,3.15935854078739
"potential malignant T cells (CNV-high top 25%)","KLF9",-2.21646557545389,2.84326070282107,9.85637797560765,0.0143374657020041,0.999578157159551,-3.13948689686828
"potential malignant T cells (CNV-high top 25%)","CRIP1",-1.04442579638581,8.01828112839406,9.84519739788654,0.0154186735731143,0.999578157159551,-3.13770575387281
"potential malignant T cells (CNV-high top 25%)","C11orf96",1.96977986715821,3.42830030282627,9.81382616589079,0.0137578559633171,0.999578157159551,3.13270269350457
"potential malignant T cells (CNV-high top 25%)","SIPA1L1",1.2572750021143,4.87519415327832,9.79729647915673,0.0156402142687367,0.999578157159551,3.13006333468777
"potential malignant T cells (CNV-high top 25%)","SLC7A3",2.49782469050911,2.60327592793279,9.73885265671623,0.0172575431947863,0.999578157159551,3.12071348520114
"potential malignant T cells (CNV-high top 25%)","CTNND1",-2.38766159059248,3.66600560698943,9.66157256710593,0.0159557272058352,0.999578157159551,-3.10830702587533
"potential malignant T cells (CNV-high top 25%)","CAV1",-3.31316451390116,2.22696682100771,9.64133005677814,0.0175692483868611,0.999578157159551,-3.10504912308616
"potential malignant T cells (CNV-high top 25%)","ATL1",-2.51126861164568,3.20845236444824,9.63394437216612,0.0157096342726027,0.999578157159551,-3.10385959285631
"potential malignant T cells (CNV-high top 25%)","AL109914.1",2.1185642151765,3.52807782199546,9.62620176055326,0.0193308748360605,0.999578157159551,3.10261208670263
"potential malignant T cells (CNV-high top 25%)","CLIP3",-1.12109698448106,5.91881082359695,9.57982946716112,0.0164026977018887,0.999578157159551,-3.09512995965616
"potential malignant T cells (CNV-high top 25%)","PLPP6",-2.14893528927244,2.34065747324573,9.48877646752564,0.0155427008886812,0.999578157159551,-3.08038576602438
"potential malignant T cells (CNV-high top 25%)","CXXC5",1.09633476859468,7.15661069504659,9.45935727429565,0.0168642404068086,0.999578157159551,3.07560681399552
"potential malignant T cells (CNV-high top 25%)","RAG2",-2.30012736091798,3.88604797733312,9.42334966943596,0.0169994431060815,0.999578157159551,-3.06974749278112
"potential malignant T cells (CNV-high top 25%)","STAT5A",1.32283513802597,6.83546271778552,9.35041818980452,0.0173229469808909,0.999578157159551,3.05784535086464
"potential malignant T cells (CNV-high top 25%)","RUBCNL",-1.80232130761871,3.52460603826471,9.30082601575072,0.0166201570659898,0.999578157159551,-3.04972556400584
"potential malignant T cells (CNV-high top 25%)","GGH",1.97728574580494,3.33092413635246,9.28734129294939,0.0163367587691826,0.999578157159551,3.04751395287198
"potential malignant T cells (CNV-high top 25%)","MALT1",1.26208456601246,5.46218190191284,9.28414197036896,0.0175966055152408,0.999578157159551,3.04698900069708
"potential malignant T cells (CNV-high top 25%)","H1F0",-2.53313787933169,7.91841795185817,9.27030790715627,0.0197608737598928,0.999578157159551,-3.04471803409713
"potential malignant T cells (CNV-high top 25%)","AC103833.2",1.86169747943048,3.67555109899001,9.20233935967671,0.0169727878141554,0.999578157159551,3.03353578513205
"potential malignant T cells (CNV-high top 25%)","MCM4",1.45540849368697,5.01294369845625,9.17790863941994,0.0180604642251665,0.999578157159551,3.02950633592669
"potential malignant T cells (CNV-high top 25%)","CHRM3-AS2",-2.37952795002843,4.35804369953222,9.13830440209325,0.0178319885859271,0.999578157159551,-3.02296285159002
"potential malignant T cells (CNV-high top 25%)","CD4",-2.15694602265516,4.53707864331084,9.01044242429445,0.0186761939831542,0.999578157159551,-3.00173989950736
"potential malignant T cells (CNV-high top 25%)","PLXND1",-1.3077593765213,5.07482633118653,8.97827406338611,0.0189097957175121,0.999578157159551,-2.99637682266202
"potential malignant T cells (CNV-high top 25%)","PAN3-AS1",-1.71519208461345,3.15185730238734,8.97119748616734,0.0190563214859846,0.999578157159551,-2.99519573419958
"potential malignant T cells (CNV-high top 25%)","SPIRE1",2.75397479002743,3.01570397264869,8.93918105720904,0.0182758302583819,0.999578157159551,2.98984632668789
"potential malignant T cells (CNV-high top 25%)","GRASP",-1.74984718710391,5.39317994273515,8.88310300567487,0.0193877844194791,0.999578157159551,-2.98045348993653
"potential malignant T cells (CNV-high top 25%)","CNR2",1.85743158845692,3.51157989000224,8.84686063718442,0.0194066108662833,0.999578157159551,2.97436726669462
"potential malignant T cells (CNV-high top 25%)","CCDC144A",-1.68973887577765,4.330410132139,8.82770214103532,0.018595245653224,0.999578157159551,-2.97114492090765
"potential malignant T cells (CNV-high top 25%)","SERPINF1",-1.3606506418057,4.83266915983013,8.79195802072216,0.0198218199955195,0.999578157159551,-2.96512360968681
"potential malignant T cells (CNV-high top 25%)","ODC1",1.02783570371461,6.77201541517491,8.73953707328469,0.0200573008380256,0.999578157159551,2.9562708051335
"potential malignant T cells (CNV-high top 25%)","AC136475.3",-1.1508653616482,6.47921446051259,8.71924967452192,0.02015772635409,0.999578157159551,-2.95283756317917
"potential malignant T cells (CNV-high top 25%)","SLC16A1",1.21809965735527,4.95241642267662,8.70704829785471,0.0202658816788588,0.999578157159551,2.95077079724175
"potential malignant T cells (CNV-high top 25%)","RHOF",1.41950611092024,6.11444632618982,8.68735901842995,0.0203263552675744,0.999578157159551,2.94743261473947
"potential malignant T cells (CNV-high top 25%)","TNF",-1.37488992842141,5.88752271053312,8.67575636954938,0.0203795565479987,0.999578157159551,-2.94546369346991
"potential malignant T cells (CNV-high top 25%)","LDHA",1.0118150570764,8.5390428626693,8.64123893994754,0.0205506316454719,0.999578157159551,2.93959843175008
"potential malignant T cells (CNV-high top 25%)","LRRN2",-1.52486330607801,3.63185838764272,8.56970115298043,0.0208096878821126,0.999578157159551,-2.92740519111728
"potential malignant T cells (CNV-high top 25%)","PI16",2.04848254255421,6.56526487475708,8.53728104288726,0.0209836361447016,0.999578157159551,2.92186259822177
"potential malignant T cells (CNV-high top 25%)","SETD7",-1.62599320090911,4.73851762121917,8.5176747357174,0.0212447721389946,0.999578157159551,-2.91850556547652
"potential malignant T cells (CNV-high top 25%)","CLN8",-1.49914707099662,4.49373494577999,8.47904366489285,0.0214393146594934,0.999578157159551,-2.91187974767037
"potential malignant T cells (CNV-high top 25%)","IRX3",2.05435188031993,5.5077542642306,8.47398474909606,0.0307804417145567,0.999578157159551,2.91101094966956
"potential malignant T cells (CNV-high top 25%)","INPP4B",-1.52531295251207,6.12919205264392,8.21760466482767,0.0228786700356256,0.999578157159551,-2.86663647238845
"potential malignant T cells (CNV-high top 25%)","CD58",1.40395125895539,5.2241382627728,8.16755125922343,0.0232004245552708,0.999578157159551,2.85789280051289
"potential malignant T cells (CNV-high top 25%)","TNFAIP8L2",-2.14383702446213,3.15234758559874,8.11812749977184,0.0275247054602434,0.999578157159551,-2.84923279143208
"potential malignant T cells (CNV-high top 25%)","CD244",2.76567333712113,4.42635696163267,8.05623370488743,0.0215686783114185,0.999578157159551,2.8383505253734
"potential malignant T cells (CNV-high top 25%)","TGFB1",0.909122923973502,7.47957394731676,7.93403875336891,0.0246124280678175,0.999578157159551,2.81674257847055
"potential malignant T cells (CNV-high top 25%)","TRIM46",-1.60750769474078,3.53379831611026,7.93342149594557,0.024676408593661,0.999578157159551,-2.8166330069687
"potential malignant T cells (CNV-high top 25%)","PLXNB1",-1.62493362045236,2.85962149047975,7.90450787609929,0.0249334555204603,0.999578157159551,-2.81149566531754
"potential malignant T cells (CNV-high top 25%)","AC068051.1",-2.407196458941,2.27353001974497,7.86699863207524,0.0290566710854765,0.999578157159551,-2.80481704074887
"potential malignant T cells (CNV-high top 25%)","RGS9",1.64582137222413,6.58730125319235,7.86556438642329,0.025064011479554,0.999578157159551,2.80456135365645
"potential malignant T cells (CNV-high top 25%)","LINC00243",-2.57741071613901,1.68498064169047,7.80090041004565,0.0262375189355946,0.999578157159551,-2.79300920335857
"potential malignant T cells (CNV-high top 25%)","FOSB",1.41988280760844,6.15807452849952,7.7689317265446,0.0257329718482864,0.999578157159551,2.78728034588281
"potential malignant T cells (CNV-high top 25%)","NME3",-1.63930971445897,5.26313966230114,7.74023219731896,0.0259088564785366,0.999578157159551,-2.78212727913713
"potential malignant T cells (CNV-high top 25%)","ZFP36L2",-1.30878522814151,10.5167573863053,7.71088832362028,0.0261045201566738,0.999578157159551,-2.77684863174432
"potential malignant T cells (CNV-high top 25%)","SEC31B",-1.14717051299897,5.35107065744669,7.66657120626758,0.0264244663067262,0.999578157159551,-2.76885738279666
"potential malignant T cells (CNV-high top 25%)","SLC25A24",-1.0954341347996,4.79042613591235,7.66434000091678,0.0264595871803038,0.999578157159551,-2.76845444262982
"potential malignant T cells (CNV-high top 25%)","ACACB",-1.90012601829249,2.23203020868034,7.65795617468814,0.0263581227733172,0.999578157159551,-2.76730124393571
"potential malignant T cells (CNV-high top 25%)","TNFSF8",-1.45989903991954,5.21086718811469,7.65769450933056,0.0265055139478678,0.999578157159551,-2.76725396545575
"potential malignant T cells (CNV-high top 25%)","CTSC",1.19786694159204,6.81252268257156,7.62540605041752,0.0267153814290808,0.999578157159551,2.76141377747297
"potential malignant T cells (CNV-high top 25%)","PPP1R21",-1.14379618360002,4.55422535548938,7.57679713607939,0.0270943052059233,0.999578157159551,-2.7525982518485
"potential malignant T cells (CNV-high top 25%)","MYO7B",-2.05382260279479,8.35690175778469,7.53976212629022,0.0273301465012771,0.999578157159551,-2.74586272895974
"potential malignant T cells (CNV-high top 25%)","RUNX2",-2.23836934003142,4.5910907251681,7.50453250865735,0.0269772024836478,0.999578157159551,-2.73944018161692
"potential malignant T cells (CNV-high top 25%)","SLC26A11",2.70518018374874,2.23252888252687,7.49985052212697,0.0216836933790307,0.999578157159551,2.73858549658888
"potential malignant T cells (CNV-high top 25%)","SERTAD1",1.07367314254592,5.15870837687932,7.39497952564264,0.0284629963166841,0.999578157159551,2.71937116364108
"potential malignant T cells (CNV-high top 25%)","PLEKHG4B",1.90140692965077,3.56738230350058,7.27990481627411,0.0284531984879245,0.999578157159551,2.69812987387081
"potential malignant T cells (CNV-high top 25%)","ZNF367",1.45097024171571,3.9573075586456,7.27279842232718,0.0294592073635361,0.999578157159551,2.69681264130958
"potential malignant T cells (CNV-high top 25%)","SCN8A",-1.62233916827751,2.81850141888454,7.26323574013731,0.029606186714221,0.999578157159551,-2.69503909807211
"potential malignant T cells (CNV-high top 25%)","CD5",0.963051499401526,6.30433686059113,7.25520028580403,0.0295409836049192,0.999578157159551,2.6935478992964
"potential malignant T cells (CNV-high top 25%)","AC019197.1",-2.70003661119659,7.31097468804309,7.24953862292944,0.0322649644347037,0.999578157159551,-2.692496726633
"potential malignant T cells (CNV-high top 25%)","RBBP8",1.38940156448746,5.13868663073001,7.17724577020462,0.0302091341773757,0.999578157159551,2.67903821738411
"potential malignant T cells (CNV-high top 25%)","CCDC86",1.13699619262209,4.30308938512027,7.16927976901448,0.03031110206591,0.999578157159551,2.67755107682645
"potential malignant T cells (CNV-high top 25%)","TMOD2",-1.3600464177992,4.56049914558801,7.14791570713839,0.0304465220512151,0.999578157159551,-2.67355862234932
"potential malignant T cells (CNV-high top 25%)","TRAV8-2",1.73275559517303,5.9429621713634,7.04677859928564,0.0397252141039259,0.999578157159551,2.65457691530791
"potential malignant T cells (CNV-high top 25%)","MATK",1.89354772798408,3.82557635635692,7.02810279781783,0.0283845475620296,0.999578157159551,2.6510569208936
"potential malignant T cells (CNV-high top 25%)","PER2",1.34948100662262,3.70369073059758,6.98640161748627,0.0319742387205664,0.999578157159551,2.64318020904483
"potential malignant T cells (CNV-high top 25%)","LZTR1",-1.28336663690405,3.68200808265619,6.98146776189788,0.0319567880475891,0.999578157159551,-2.64224672615899
"potential malignant T cells (CNV-high top 25%)","KLRC2",-2.05080427311275,3.60413586509927,6.9397331039526,0.0308983751095665,0.999578157159551,-2.63433731779979
"potential malignant T cells (CNV-high top 25%)","IL27RA",1.10490685129407,5.94453593289306,6.89989560120143,0.0326394062563479,0.999578157159551,2.62676523526588
"potential malignant T cells (CNV-high top 25%)","CCND2",-1.10504364489473,7.08994375278089,6.89452313923783,0.0327890987433564,0.999578157159551,-2.62574239773018
"potential malignant T cells (CNV-high top 25%)","TRAV8-4",-3.37874655260408,5.06877172305228,6.85265649609299,0.0455427643556639,0.999578157159551,-2.61775791395862
"potential malignant T cells (CNV-high top 25%)","AC108134.3",1.56455974781024,3.54443542721868,6.82850478969756,0.0292100367009012,0.999578157159551,2.61314079025558
"potential malignant T cells (CNV-high top 25%)","CCDC47",1.03041651847903,5.7069176827999,6.79825625633002,0.0335942518180598,0.999578157159551,2.60734659305778
"potential malignant T cells (CNV-high top 25%)","EIF4A3",1.27380715367737,6.37821140283501,6.79491664267295,0.0336118213397571,0.999578157159551,2.60670609058117
"potential malignant T cells (CNV-high top 25%)","LGALS3BP",0.848171365494944,6.99025311612705,6.78498813372263,0.0337060135464399,0.999578157159551,2.60480097775677
"potential malignant T cells (CNV-high top 25%)","LGALS1",1.12538882278186,7.30431155185525,6.77320889625229,0.0338564066226808,0.999578157159551,2.60253893270635
"potential malignant T cells (CNV-high top 25%)","WDR81",-1.46513445265264,2.98100671910017,6.73734140626599,0.034205161437455,0.999578157159551,-2.59563892062552
"potential malignant T cells (CNV-high top 25%)","GAS2",-1.82121058291854,5.13466367096011,6.69682869253964,0.0344794985476126,0.999578157159551,-2.58782315712254
"potential malignant T cells (CNV-high top 25%)","IRGQ",-1.23151273028823,3.80946990561146,6.68992871898207,0.0347021227965613,0.999578157159551,-2.58648965182196
"potential malignant T cells (CNV-high top 25%)","DNAJC17",-1.27479284168992,3.82552492399115,6.68795373515031,0.0347472016851253,0.999578157159551,-2.58610783517438
"potential malignant T cells (CNV-high top 25%)","PTMS",-1.68371217340795,7.11997148095758,6.65354687904381,0.035005876234299,0.999578157159551,-2.57944701031904
"potential malignant T cells (CNV-high top 25%)","NEK10",-1.62266660010048,2.79737018306051,6.64403426014574,0.0351411431594572,0.999578157159551,-2.57760242476332
"potential malignant T cells (CNV-high top 25%)","DPF3",2.63121107528833,2.33096353610774,6.54916088895254,0.0318243295355937,0.999578157159551,2.55913283925484
"potential malignant T cells (CNV-high top 25%)","CMBL",-2.26490432317891,2.87881454561381,6.5306007694267,0.0356429990800091,0.999578157159551,-2.55550401475456
"potential malignant T cells (CNV-high top 25%)","SOCS2",-1.31962543564922,7.3821828942067,6.52797231634843,0.0410929369438867,0.999578157159551,-2.55498969006695
"potential malignant T cells (CNV-high top 25%)","ACAP1",-0.894013174817166,7.95428228681608,6.51932622324757,0.0363991568456766,0.999578157159551,-2.55329712788143
"potential malignant T cells (CNV-high top 25%)","ITM2A",1.26468798660786,7.97213139226588,6.49675200626252,0.0366410004466359,0.999578157159551,2.54887269322391
"potential malignant T cells (CNV-high top 25%)","SLC9A3R1",0.898654485435411,8.17423427836777,6.49133932334677,0.0366995253890116,0.999578157159551,2.54781069221141
"potential malignant T cells (CNV-high top 25%)","KATNAL1",-1.13375176065037,5.17141344024752,6.47800083883538,0.0368511252908187,0.999578157159551,-2.54519170964298
"potential malignant T cells (CNV-high top 25%)","AL050309.1",-1.17014582213591,4.54057348185056,6.47067158310773,0.036947569411219,0.999578157159551,-2.5437514782517
"potential malignant T cells (CNV-high top 25%)","AC104596.1",-1.5622156323873,3.19535262129688,6.45737854608588,0.0371868520633668,0.999578157159551,-2.54113725447601
"potential malignant T cells (CNV-high top 25%)","AL136181.1",-1.88652366993711,1.99445836754546,6.44931397442312,0.0359160830157576,0.999578157159551,-2.53954995509502
"potential malignant T cells (CNV-high top 25%)","TRBV4-2",-1.93677692080319,3.18737870477492,6.44527895998437,0.0358066649021168,0.999578157159551,-2.53875539585529
"potential malignant T cells (CNV-high top 25%)","GABBR1",-1.21968675183327,3.57394326275013,6.42764700990327,0.037493096906397,0.999578157159551,-2.53528045981175
"potential malignant T cells (CNV-high top 25%)","HSPE1",0.830038377205392,6.76266557582557,6.40962029201398,0.0375943308419629,0.999578157159551,2.53172279130516
"potential malignant T cells (CNV-high top 25%)","PER1",-0.974841705444582,5.48865447694704,6.36726696887878,0.0380859936894816,0.999578157159551,-2.52334440155893
"potential malignant T cells (CNV-high top 25%)","DNTT",-1.49276499816804,8.56493152824811,6.36112129854912,0.0381368269209902,0.999578157159551,-2.52212634468401
"potential malignant T cells (CNV-high top 25%)","PANK2",0.952758584188545,5.70404797265319,6.36046806855679,0.0381544964654468,0.999578157159551,2.52199684150413
"potential malignant T cells (CNV-high top 25%)","ZNF57",-1.49187992950601,3.73834826432748,6.35293464503729,0.0383154043065463,0.999578157159551,-2.52050285558999
"potential malignant T cells (CNV-high top 25%)","BTG2",-0.888854618598169,8.51836848446555,6.34406512597931,0.0383305200954529,0.999578157159551,-2.5187427669334
"potential malignant T cells (CNV-high top 25%)","ATF5",1.12326628819247,5.28947686539725,6.32638337725042,0.0385759053156059,0.999578157159551,2.51523028314515
"potential malignant T cells (CNV-high top 25%)","CCDC141",-1.45095660774968,3.71060197318187,6.30353007329324,0.0341063768299864,0.999578157159551,-2.51068318855511
"potential malignant T cells (CNV-high top 25%)","ITGB7",1.44109247996026,4.88891462206315,6.30100463954707,0.0387685294844375,0.999578157159551,2.51018020061251
"potential malignant T cells (CNV-high top 25%)","C11orf74",-2.48599722594148,3.37285327736446,6.29653263860722,0.0389480378809705,0.999578157159551,-2.50928926961545
"potential malignant T cells (CNV-high top 25%)","ACVR2B",-1.02363366439672,4.63739432306526,6.2791173721424,0.0391101919616655,0.999578157159551,-2.50581670761099
"potential malignant T cells (CNV-high top 25%)","ID2",1.30313756599691,5.74342899235406,6.27711893893119,0.0391220833942282,0.999578157159551,2.50541791702127
"potential malignant T cells (CNV-high top 25%)","WAKMAR2",-0.849408501049779,6.3214027472018,6.27418054899197,0.0391389558519283,0.999578157159551,-2.50483144123352
"potential malignant T cells (CNV-high top 25%)","AP000547.3",1.57876932078376,5.56526593272429,6.26637724683354,0.0392738361883037,0.999578157159551,2.50327330645967
"potential malignant T cells (CNV-high top 25%)","CRTAM",2.44458538407351,3.31240976414994,6.24685413093902,0.043625631909539,0.999578157159551,2.49937074699593
"potential malignant T cells (CNV-high top 25%)","CD79B",-1.3713747625394,4.15642722886619,6.24305493299389,0.039333372379761,0.999578157159551,-2.49861060051259
"potential malignant T cells (CNV-high top 25%)","AC100810.1",-0.926379774583181,5.48234279013762,6.20967209641207,0.0399091117221319,0.999578157159551,-2.4919213664183
"potential malignant T cells (CNV-high top 25%)","SLC1A5",1.24456345890435,5.80750020408575,6.19224270235917,0.0401217691282788,0.999578157159551,2.4884217292009
"potential malignant T cells (CNV-high top 25%)","TSC22D3",-1.70021479389214,10.3904461138321,6.15182179100114,0.0406041332697385,0.999578157159551,-2.4802866348471
"potential malignant T cells (CNV-high top 25%)","LPGAT1",0.929706753807365,5.72626980166786,6.12141607156897,0.0409973581851563,0.999578157159551,2.47414956531916
"potential malignant T cells (CNV-high top 25%)","TBL1X",-0.875153468682659,5.92084769106501,6.09401963570596,0.0413254684967829,0.999578157159551,-2.46860682080115
"potential malignant T cells (CNV-high top 25%)","PRDX4",1.08506842452302,4.81184514227553,6.08982992175258,0.0414097123050387,0.999578157159551,2.4677580760181
"potential malignant T cells (CNV-high top 25%)","IRF1",1.60331105285859,7.35042950529277,6.08289554527421,0.041463111121657,0.999578157159551,2.46635268063475
"potential malignant T cells (CNV-high top 25%)","ALOX12-AS1",-1.00364894059875,4.39759937067293,6.07128399097472,0.0416470639665679,0.999578157159551,-2.46399756310243
"potential malignant T cells (CNV-high top 25%)","CTPS1",1.07470539961175,5.2466516934764,6.05674150962757,0.0418136950571769,0.999578157159551,2.4610448004105
"potential malignant T cells (CNV-high top 25%)","MAFB",2.41793124631499,5.4483424444294,6.03616472540842,0.0450945522849406,0.999578157159551,2.45686074603516
"potential malignant T cells (CNV-high top 25%)","MAP1A",-0.990574387565401,7.01123293644945,6.01619032545217,0.0423144258979191,0.999578157159551,-2.45279235269767
"potential malignant T cells (CNV-high top 25%)","ABO",-2.13422346038106,3.65812892939052,6.01077066844234,0.0382503348876248,0.999578157159551,-2.45168731049503
"potential malignant T cells (CNV-high top 25%)","IFT74",-1.13805228528973,3.82518452657523,5.99962993032594,0.0426145946404637,0.999578157159551,-2.44941420146245
"potential malignant T cells (CNV-high top 25%)","CFP",-1.65918320891152,3.64290297769001,5.99443803111381,0.0426398540449794,0.999578157159551,-2.4483541474047
"potential malignant T cells (CNV-high top 25%)","NSMCE1",0.879749276931087,6.95690380698969,5.980299744327,0.0427879560572212,0.999578157159551,2.44546513864479
"potential malignant T cells (CNV-high top 25%)","SMG6",-0.891872077533324,5.2648134580488,5.95129074439945,0.0431729970200971,0.999578157159551,-2.43952674598977
"potential malignant T cells (CNV-high top 25%)","BTG1",-1.20567631992494,10.4085264486933,5.94135630527195,0.0432971824303967,0.999578157159551,-2.43748975490605
"potential malignant T cells (CNV-high top 25%)","IL4R",2.25261061086817,6.26298059787509,5.93524890981483,0.0464997358944134,0.999578157159551,2.43623662845275
"potential malignant T cells (CNV-high top 25%)","DNAJC9",0.892946544968512,6.63808367150638,5.91058237895823,0.0437122553156508,0.999578157159551,2.43116893262443
"potential malignant T cells (CNV-high top 25%)","ALDH2",-1.88276662303111,3.62206062151843,5.8991324642555,0.0437616503682002,0.999578157159551,-2.42881297432625
"potential malignant T cells (CNV-high top 25%)","PIK3R5",-1.05920584455158,4.84121795286167,5.85172495262937,0.0445690423948344,0.999578157159551,-2.41903388827634
"potential malignant T cells (CNV-high top 25%)","ATP6V1E2",-1.80861209883765,1.89124277616015,5.84685579219933,0.042677014410038,0.999578157159551,-2.41802725216225
"potential malignant T cells (CNV-high top 25%)","IFITM1",1.47373958063514,10.7722913016612,5.83220662394416,0.0447851546812411,0.999578157159551,2.41499619543058
"potential malignant T cells (CNV-high top 25%)","LRP6",-1.47623917340551,3.06540533073853,5.81599604494328,0.0450642901566273,0.999578157159551,-2.41163762720341
"potential malignant T cells (CNV-high top 25%)","PLAU",1.63367343098921,5.78082547939784,5.77645837265129,0.0580582537624454,0.999578157159551,2.40342638178316
"potential malignant T cells (CNV-high top 25%)","CST7",1.62333641046207,6.27736126206471,5.7559550168773,0.0438459373961111,0.999578157159551,2.39915714718259
"potential malignant T cells (CNV-high top 25%)","ZNF439",-0.98372937771654,5.8785844074469,5.7523914358368,0.0459187470283115,0.999578157159551,-2.39841435866216
"potential malignant T cells (CNV-high top 25%)","PDXP",1.09848055991678,4.73455495819386,5.74556580869395,0.0460806483962374,0.999578157159551,2.39699099053249
"potential malignant T cells (CNV-high top 25%)","ICA1",-1.54282844471197,2.93233940130045,5.72306819541784,0.0453846972280629,0.999578157159551,-2.39229350110262
"potential malignant T cells (CNV-high top 25%)","TSPAN13",1.67397179877427,3.00202015416643,5.71043764303288,0.0414488107558649,0.999578157159551,2.38965220126965
"potential malignant T cells (CNV-high top 25%)","CALR",0.817816994383659,8.56845238952932,5.69409302028814,0.0467641984771005,0.999578157159551,2.38622987582675
"potential malignant T cells (CNV-high top 25%)","AC006504.5",-1.22524194808131,3.58445195361483,5.66682187535878,0.0472929878603925,0.999578157159551,-2.38050874297046
"potential malignant T cells (CNV-high top 25%)","CHST2",1.0277813347922,5.78474568097153,5.66384821695204,0.0472248650924939,0.999578157159551,2.37988407636843
"potential malignant T cells (CNV-high top 25%)","UXS1",1.11878102666383,5.1949968605174,5.65014960197846,0.0474406683948567,0.999578157159551,2.37700433360532
"potential malignant T cells (CNV-high top 25%)","CACNA1C-AS1",-0.989703590586617,5.52899303051903,5.63855540959343,0.0469247666672352,0.999578157159551,-2.37456425678343
"potential malignant T cells (CNV-high top 25%)","FKBP5",-1.12676251538722,7.25795226374403,5.63328177525515,0.0476716182982522,0.999578157159551,-2.37345355447608
"potential malignant T cells (CNV-high top 25%)","SRM",0.807594437498342,6.40535487283803,5.61765568877565,0.0479109624579343,0.999578157159551,2.3701594226498
"potential malignant T cells (CNV-high top 25%)","BIRC3",-1.09041225320171,5.28169826446581,5.60667244021924,0.048103626708541,0.999578157159551,-2.36784130385025
"potential malignant T cells (CNV-high top 25%)","C12orf42",-2.19504286476186,2.6765983424569,5.60542410729567,0.0453729022495531,0.999578157159551,-2.36757768770017
"potential malignant T cells (CNV-high top 25%)","KLF10",1.6219901367849,6.93517947503137,5.57579134184472,0.0485527113913797,0.999578157159551,2.36131136063094
"potential malignant T cells (CNV-high top 25%)","GBA2",-1.17508806064004,3.86333571676946,5.57436829638258,0.0486822467435417,0.999578157159551,-2.36101001615465
"potential malignant T cells (CNV-high top 25%)","NPM3",1.30511988638363,3.32041271833442,5.56743356156499,0.0478512295502782,0.999578157159551,2.35954096416337
"potential malignant T cells (CNV-high top 25%)","ID1",1.77389527919228,3.98209235985225,5.5584518449197,0.0472155586702393,0.999578157159551,2.35763691965487
"potential malignant T cells (CNV-high top 25%)","NME1",1.02037254886805,6.23301465270808,5.53637796535528,0.0491688253745395,0.999578157159551,2.35295090585318
"potential malignant T cells (CNV-high top 25%)","POLR2D",0.857680646416983,5.47866647141993,5.52792218528513,0.0493078859973405,0.999578157159551,2.35115337340743
"potential malignant T cells (CNV-high top 25%)","LINC00342",-0.8187625040437,5.56770494850557,5.51282995452573,0.0495421656753864,0.999578157159551,-2.34794164206135
"potential malignant T cells (CNV-high top 25%)","LINC00865",-1.92385407946265,2.27709211037754,5.51234474994494,0.0489748233098916,0.999578157159551,-2.34783831426803
"potential malignant T cells (CNV-high top 25%)","MIR181A1HG",-1.05188106324293,8.3904082121689,5.50650281362799,0.049637146078921,0.999578157159551,-2.34659387488078
"potential malignant T cells (CNV-high top 25%)","AL359220.1",1.08855418918545,4.058642169879,5.50438518385374,0.0497728594328665,0.999578157159551,2.3461426179697
"potential malignant T cells (CNV-high top 25%)","MALRD1",-2.12992269394292,3.64927077675622,5.50184382251629,0.0551312610190093,0.999578157159551,-2.34560095125243
"potential malignant T cells (CNV-high top 25%)","RGPD4",-1.98832575619808,3.92116328446869,5.49459913304712,0.0496022020492401,0.999578157159551,-2.34405612839094
