"pathway","gene","in_sc_leading_edge","in_bulk_leading_edge","shared_leading_edge","STAT5_axis_gene","curated_STAT5_target"
"Proteoglycans in cancer","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","MAPK3",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","MDM2",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","MMP9",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","MRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","MYC",TRUE,FALSE,FALSE,TRUE,TRUE
"Proteoglycans in cancer","NRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","NUDT16L1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PIK3CB",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PIK3R3",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PLAUR",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PLCG2",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PPP1CB",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PPP1CC",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PPP1R12C",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PRKCA",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PRKCG",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PTK2",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PTPN11",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PTPN6",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","PXN",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","RAC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ROCK1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","RPS6",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","RPS6KB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","RRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","RRAS2",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","SDC1",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","SDC2",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","SDC4",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","SRC",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","STAT3",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","TFAP4",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","TGFB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","TIAM1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","TIMP3",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","TLR2",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","TNF",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","WNT10B",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ACTB",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","ADCY7",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","CALM1",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","ID1",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","ITGB2",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","LAT",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","LCP2",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","MAP2K3",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","MAPK3",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","PIK3CB",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","PRKD2",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","RALA",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","RAP1A",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","RAP1B",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","RAP1GAP",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","SIPA1",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","SKAP1",TRUE,TRUE,TRUE,FALSE,FALSE
"Rap1 signaling pathway","ACTG1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ADCY1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ADCY3",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ADCY4",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ADORA2B",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","AKT1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ARAP3",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","CALM3",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","CDC42",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","CDH1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","CSF1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","CSF1R",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","DOCK4",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","EPHA2",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","F2R",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","FARP2",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","FGF2",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","FGF9",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","FGFR3",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","FLT1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","GNAI2",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","GNAO1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","GNAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","HRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","IGF1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ITGA2B",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ITGAM",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ITGB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","ITGB3",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","KDR",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","KIT",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","LPAR1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","MAGI1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","MAP2K1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","MAP2K2",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","MAPK1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","MRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","NRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","P2RY1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PARD3",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PARD6B",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PDGFA",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PFN1",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PFN2",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PGF",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PIK3R2",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PIK3R3",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PRKCA",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PRKCG",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","PRKCZ",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RAC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RAC2",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RALGDS",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RAPGEF1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RAPGEF4",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RASGRP3",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RASSF5",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RGS14",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","RRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","SIPA1L1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","SIPA1L2",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","SRC",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","TIAM1",TRUE,FALSE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","TLN2",FALSE,TRUE,FALSE,FALSE,FALSE
"Rap1 signaling pathway","VASP",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","ADCY7",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","ARRB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","ATF4",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","FOS",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","GNA15",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","GNB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","GNG2",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","MAPK3",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","NFKB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","PIK3CB",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","RELA",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","TGFB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Relaxin signaling pathway","ADCY1",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","ADCY3",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","ADCY4",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","AKT1",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","ARRB2",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","COL3A1",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","COL4A1",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","COL4A2",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","CREB3",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","CREB3L1",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","CREB3L3",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","CREB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","EDNRB",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNAI2",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNAO1",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNB2",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNG10",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNG4",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNG5",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GNGT2",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","GRB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","HRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","MAP2K1",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","MAP2K2",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","MAPK1",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","MAPK9",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","MMP2",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","MMP9",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","NFKBIA",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","NRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","PIK3R2",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","PIK3R3",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","PRKCA",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","PRKCZ",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","RLN3",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","SRC",FALSE,TRUE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","TGFBR1",TRUE,FALSE,FALSE,FALSE,FALSE
"Relaxin signaling pathway","TGFBR2",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ADCY7",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNG2",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNG5",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","MAPK3",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA12",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA6",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFB7",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFB9",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFS3",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFV2",TRUE,TRUE,TRUE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ABHD6",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ADCY1",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ADCY3",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ADCY4",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ADCY9",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","CACNA1A",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","CACNA1D",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","CACNA1S",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","DAGLA",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","DAGLB",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","FAAH",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GABRE",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNAI2",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNAO1",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNB2",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNG10",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNG4",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GNGT2",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","GRIA2",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ITPR3",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","MAPK1",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","MAPK9",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","MGLL",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NAPEPLD",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ND1",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ND2",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ND4",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ND5",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","ND6",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA1",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA10",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA11",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA13",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA2",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA3",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA5",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA7",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA8",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFA9",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFAB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFB10",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFB11",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFB3",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFB6",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFB8",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFC2",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFS2",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFS4",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFS5",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFS6",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFS7",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","NDUFV3",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","PRKCA",TRUE,FALSE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","PRKCG",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","SLC17A7",FALSE,TRUE,FALSE,FALSE,FALSE
"Retrograde endocannabinoid signaling","SLC32A1",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL12",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPL14",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPL15",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPL2",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPL20",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPL21",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPL24",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPL27",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPL33",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPS18A",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","MRPS6",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL11",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL13A",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL14",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL17",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL18",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL18A",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL19",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL22",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL23",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL27A",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL30",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL32",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL35",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL35A",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL36A",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL37",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL37A",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL38",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL39",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL4",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL7",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPL8",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPLP1",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPLP2",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS14",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS15A",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS19",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS20",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS21",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS24",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS25",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS27L",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS28",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS3",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RPS7",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","RSL24D1",TRUE,TRUE,TRUE,FALSE,FALSE
"Ribosome","AURKAIP1",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL1",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL10",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPL11",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL13",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPL17",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL18",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPL22",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPL28",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPL3",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL30",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPL32",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPL36",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL37",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL39",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL40",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL41",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL47",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL49",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL51",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL54",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPL58",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPS10",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPS12",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPS14",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPS15",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPS16",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPS18C",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","MRPS2",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPS21",FALSE,TRUE,FALSE,FALSE,FALSE
