"candidate_id","candidate_label","selection_scope","top_fraction","extra_qc","paper_qc_preserved","definition_changes","n_cells_total","min_cells_per_sample","genes_ranked_n","tested_KEGG_sets_n","direction","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total"
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04973 Carbohydrate digestion and absorption",0.592137592137592,0.771971971971972,0.0810802057550866,-0.285944320520915,-0.896972589168058,22,"HKDC1;AKT3;PLCB1;LCT;G6PC3;PLCB2","hsa04973","Carbohydrate digestion and absorption",48
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00980 Metabolism of xenobiotics by cytochrome P450",0.606060606060606,0.787207872078721,0.0636424081651019,0.353597828664576,0.881732478284728,11,"GSTO1;AKR1C1;CBR1;MGST3;GSTK1;ADH5","hsa00980","Metabolism of xenobiotics by cytochrome P450",79
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04360 Axon guidance",0.617886178861789,0.796688406444504,0.0840745577910723,-0.220840863728053,-0.936411133327617,85,"CXCR4;PLXNB1;BMPR2;SRGAP3;PLXNA3;RASA1;BMPR1B;PARD6G;SLIT1;SEMA4B;SSH1;PARD3","hsa04360","Axon guidance",184
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04922 Glucagon signaling pathway",0.616580310880829,0.796688406444504,0.0817515582532145,-0.220335091924689,-0.909787911919233,68,"CREB5;ACACB;AKT3;PHKB;CREB3;PPARA;ITPR2;PHKA2;PLCB1;PRKAB2;PFKM;PCK2;G6PC3;ITPR1;PRKAA1;GNAQ;PLCB2;PYGB;SLC2A1;CREB1;PFKL;CREB3L4;PDE3B;PHKG2","hsa04922","Glucagon signaling pathway",107
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04975 Fat digestion and absorption",0.620751341681574,0.797461577634723,0.0626618230932491,0.34480140210186,0.890032024575953,13,"ABCA1;ACAT2;ACAT1;PLPP1","hsa04975","Fat digestion and absorption",43
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04156 Integrated stress response (ISR) signaling pathway",0.626029654036244,0.79841463123463,0.0583452776743612,0.259240634740679,0.911553167727,44,"ATF5;BBC3;PPP1R15A;CHCHD2;HSPD1;TRIB3;PPP1CC;HSPA9","hsa04156","Integrated stress response (ISR) signaling pathway",72
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa03083 Polycomb repressive complex",0.625396825396825,0.79841463123463,0.0566484183613995,0.231069005890805,0.900537177849348,75,"CBX2;TFDP1;UBE2D3;UBE2D1;SCML2;UBE2D2;PHF19;FOXK2;RNF2;ASXL1;HDAC1;SFMBT1;PHC2;L3MBTL1;SKP1;EZH2;RING1;FBRS;SUZ12;CBX6;MAX;CSNK2B;HDAC2;CBX3;PHF1;USP16","hsa03083","Polycomb repressive complex",83
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04022 cGMP-PKG signaling pathway",0.639741518578352,0.812956731189819,0.0564118388217596,0.22915260853026,0.901997121992477,81,"CALM1;NFATC2;VDAC1;SLC25A5;ATP1B3;ADCY7;PPP1CC;FXYD2;VDAC2;NFATC3;ATP1A1;GNA12;PPP3R1;CALM3;MAP2K1;SLC25A6;NFATC1;ATP2A2;VASP;ATP2B1;ROCK1;GNAI2;ATF4;GNA13;IRS2;PLCB4;CREB3L3;PPP1CB","hsa04022","cGMP-PKG signaling pathway",166
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04910 Insulin signaling pathway",0.652777777777778,0.819781250240194,0.0824344091527096,-0.208609040839205,-0.916965009307263,99,"INSR;HKDC1;ACACB;SREBF1;AKT3;PHKB;CRK;SOCS2;SOS1;MTOR;PHKA2;PRKAB2;IKBKB;CBL;PCK2;EIF4EBP1;G6PC3;TSC2;TSC1;MAPK10;RPTOR;PRKAA1;GSK3B;PYGB;SOCS4","hsa04910","Insulin signaling pathway",138
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04934 Cushing syndrome",0.649867374005305,0.819781250240194,0.0802023444698144,-0.216341360912074,-0.896073202620027,73,"CREB5;CDKN1B;CREB3;WDR5B;ITPR2;ASH2L;DVL3;PLCB1;DVL2;KMT2D;MEN1;LEF1;ITPR1;LDLR;GSK3B;GNAQ;PLCB2;E2F2;CDK6;CREB1;AIP;AHR;CDKN2C;CREB3L4","hsa04934","Cushing syndrome",155
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa03018 RNA degradation",0.65252854812398,0.819781250240194,0.0559428593065705,0.235125724673282,0.894473141525747,67,"TOB2;PNPT1;LSM5;TENT4B;EXOSC6;EXOSC4;TENT4A;HSPD1;DCP2;PABPC1;ENO1;HSPA9;LSM2;LSM3","hsa03018","RNA degradation",78
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00053 Ascorbate and aldarate metabolism",0.654427645788337,0.819781250240194,0.0692836467392548,-0.388667670383948,-0.840681924661703,6,"ALDH2","hsa00053","Ascorbate and aldarate metabolism",31
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00030 Pentose phosphate pathway",0.66218487394958,0.826557005781036,0.0566484183613995,0.28441482368747,0.857414267952257,22,"ALDOA;TKTL1;GLYCTK;PGD;PFKP;GPI;PRPS1;RPIA","hsa00030","Pentose phosphate pathway",31
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00120 Primary bile acid biosynthesis",0.665934065934066,0.828299615578767,0.0692836467392548,-0.40602944289666,-0.828307938778409,5,"HSD17B4;SLC27A5;ACOT8;AMACR","hsa00120","Primary bile acid biosynthesis",17
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04550 Signaling pathways regulating pluripotency of stem cells",0.677002583979328,0.8391017942279,0.0766746872490091,-0.216768352404978,-0.87814922200742,61,"ACVR2B;BMPR2;AKT3;FGFR1;PCGF3;SMAD3;BMPR1B;ZFHX3;DVL3;DVL2;SMARCAD1;IL6ST;IGF1R;JAK2;RIF1;GSK3B;SMAD1","hsa04550","Signaling pathways regulating pluripotency of stem cells",144
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa01200 Carbon metabolism",0.67948717948718,0.839226270805218,0.0532386494755899,0.22353120640725,0.884617840682091,82,"ALDOA;PGAM1;PGK1;PKM;TKTL1;MDH2;GAPDH;HK1;ENO1;GLUD1;GLYCTK;FH;ACAT2;PGD;ME2;SDHB;ACAT1;GCSH;PFKP;IDH3B;GPI;PRPS1;RPIA","hsa01200","Carbon metabolism",116
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa05226 Gastric cancer",0.691709844559586,0.851335193304105,0.0756946307932749,-0.213246593780918,-0.884272380164076,70,"CTNNA1;LRP6;AKT3;CDKN1B;POLK;SOS1;MTOR;SMAD3;DVL3;DVL2","hsa05226","Gastric cancer",150
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00280 Valine, leucine and isoleucine degradation",0.696172248803828,0.853841921877865,0.0713052987340038,-0.234474129168723,-0.860751629120176,38,"AACS;ALDH2;ACADSB;ACSF3;ACAD8;MMUT;HIBCH;MCEE;BCKDHB;ACAA1;IVD;ACADS;MCCC1;HADH;BCKDHA;ALDH6A1;DBT","hsa00280","Valine, leucine and isoleucine degradation",48
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04146 Peroxisome",0.713197969543147,0.871686407219402,0.0730744399126987,-0.216374118189198,-0.865224214398755,55,"PEX5L;IDH1;ABCD4;GNPAT;HACL1;PEX26;PEX10;PEX14;ACSL6;HSD17B4;MLYCD;PHYH;PEX5;ACOX3;ACAA1;ACOX1","hsa04146","Peroxisome",83
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04072 Phospholipase D signaling pathway",0.723300970873786,0.871924458039633,0.0508054139066364,0.21978190023971,0.861303894606922,79,"FCER1G;RALA;RRAS2;GNAS;PRKCA;ARF6;PDGFA;ADCY7;CYTH1;GNA12;DGKD;MAP2K1;LPAR5","hsa04072","Phospholipase D signaling pathway",149
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa01524 Platinum drug resistance",0.721122112211221,0.871924458039633,0.0518457624865066,0.233233198373374,0.849690769759863,54,"BBC3;GSTO1;BAX;BID;MLH1;SLC31A1;ATP7A;FAS;MDM2;CDKN1A;ERCC1;PIK3R3;CDKN2A;BCL2;MGST3;MAPK3;PIK3R1;PMAIP1;CYCS;REV3L;XPA","hsa01524","Platinum drug resistance",75
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa01210 2-Oxocarboxylic acid metabolism",0.722222222222222,0.871924458039633,0.0699458736501659,-0.257463791507826,-0.824534689706252,23,"IDH1;ACO1;DHTKD1;BCKDHB","hsa01210","2-Oxocarboxylic acid metabolism",33
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04215 Apoptosis - multiple species",0.717013888888889,0.871924458039633,0.0544555953940371,0.262751768551422,0.824426089338885,27,"BBC3;BAX;BID;DIABLO;MAPK9;BECN1;HTRA2;CASP7;BCL2;PMAIP1;CYCS;BIRC2;BAK1;FADD","hsa04215","Apoptosis - multiple species",32
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00860 Porphyrin metabolism",0.728110599078341,0.874726726537802,0.0672065093710464,-0.269739402211907,-0.816484135108143,18,"HCCS;FECH;PPOX;CPOX","hsa00860","Porphyrin metabolism",46
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00510 N-Glycan biosynthesis",0.730769230769231,0.874934589220303,0.0518457624865066,0.239654595774733,0.854440251785097,48,"ALG3;B4GALT3;MGAT4B;ALG13;DDOST;OSTC;STT3B;MGAT2;KRTCAP2;MGAT1;ALG6;ALG14;FUT8;ALG5;SRD5A3;MAN2A2;RPN2;OST4;ALG2;ALG12;DPM1;DAD1;MAN1A2;DPM3","hsa00510","N-Glycan biosynthesis",57
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00260 Glycine, serine and threonine metabolism",0.740805604203152,0.883944314167829,0.053347785067549,0.285184430507521,0.802536992189292,17,"PGAM1;GLYCTK;GCSH;PHGDH;GAMT;BPGM;SRR","hsa00260","Glycine, serine and threonine metabolism",40
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04310 Wnt signaling pathway",0.748815165876777,0.887907482773905,0.0481183992657975,0.216798570822016,0.862714706647566,85,"MYC;MCC;NFATC2;FRAT2;RAC1;PRKCA;NKD2;CACYBP;NFATC3;RBX1;PPP3R1;FBXW11;PRKACA;NFATC1;SKP1;MAPK9;FZD6;MAP3K7;AXIN1;CSNK2B;RAC2;CUL1;CAMK2D;CSNK2A1;PLCB4","hsa04310","Wnt signaling pathway",178
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04261 Adrenergic signaling in cardiomyocytes",0.753646677471637,0.887907482773905,0.0489954089862481,0.217841573790512,0.837666818269553,71,"CALM1;TPM3;CREM;GNAS;PRKCA;RPS6KA5;ATP1B3;ADCY7;PPP1CC;FXYD2;ATP1A1;CALM3;PRKACA;ATP2A2;TPM4;PPP2R5A;PPP2R5C;ATP2B1;GNAI2;ATF4;CAMK2D;PLCB4;CREB3L3;PPP1CB;BCL2","hsa04261","Adrenergic signaling in cardiomyocytes",154
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00520 Amino sugar and nucleotide sugar metabolism",0.754216867469879,0.887907482773905,0.0676760401641789,-0.240017271796843,-0.823906354908756,29,"HKDC1;NAGK;GMPPA;GALK2","hsa00520","Amino sugar and nucleotide sugar metabolism",38
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04911 Insulin secretion",0.752941176470588,0.887907482773905,0.0507027937029348,0.244015296900348,0.803145275314345,32,"GNAS;PRKCA;ATP1B3;ADCY7;FXYD2;ATP1A1;PRKACA","hsa04911","Insulin secretion",86
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04330 Notch signaling pathway",0.759493670886076,0.891139240506329,0.0697792517076235,-0.220085464749211,-0.825884410173105,44,"NCOR2;HES1;NOTCH3;DVL3;DTX2;DVL2;NCSTN;PTCRA;MFNG;KAT2A;ITCH;NRARP;TLE1;MAML1;NUMB;DTX1","hsa04330","Notch signaling pathway",63
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00071 Fatty acid degradation",0.775167785234899,0.906508506321211,0.0492917662312669,0.242058158654732,0.784455947458723,30,"ACAA2;ECI1;ACAT2;ALDH9A1;ACAT1;CPT2;ACSL4;CPT1A;ACSL5","hsa00071","Fatty acid degradation",43
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00440 Phosphonate and phosphinate metabolism",0.781857451403888,0.911304049318439,0.060640400949416,-0.345269783741521,-0.746812993312807,6,"PCYT1B","hsa00440","Phosphonate and phosphinate metabolism",6
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00670 One carbon pool by folate",0.79327731092437,0.921563080677816,0.0483117581055019,0.252961151731033,0.762592110776041,22,"MTHFD2;GCSH;MAT2B;TYMS;MTHFD2L;DHFR2;AHCY","hsa00670","One carbon pool by folate",38
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04110 Cell cycle",0.80640243902439,0.933461909353906,0.0431036828790402,0.194339245224614,0.839028966510888,138,"GADD45B;MYC;TGFB1;YWHAB;YWHAZ;TFDP1;CDKN2D;ANAPC13;YWHAQ;RBX1;ORC4;GADD45A;ANAPC11;HDAC1;CDC25B;MDM2;RBL1;RAD21;CDKN1A;SKP1;PPP2R5A;FBXO5;PPP2R5C;MAD2L2;DBF4;MCM4;HDAC2;PCNA;PTTG1;CUL1;MAD2L1BP;E2F1;MAD1L1;CDKN2A;WAPL;CDC26;ANAPC15","hsa04110","Cell cycle",158
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04213 Longevity regulating pathway - multiple species",0.808823529411765,0.933461909353906,0.0650877566917313,-0.214935060968893,-0.80285637295936,42,"INSR;AKT3;HSPA1A;MTOR;PRKAB2;HSPA1B;CLPB;AKT1S1;IGF1R;RPTOR;PRKAA1","hsa04213","Longevity regulating pathway - multiple species",62
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00730 Thiamine metabolism",0.814471243042672,0.936908096571962,0.05163559644842,0.347377442484808,0.718084251309325,6,"NFS1;ACP1","hsa00730","Thiamine metabolism",15
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00785 Lipoic acid metabolism",0.817371937639198,0.937182156511393,0.059989249649033,-0.268870802928659,-0.728944303543323,12,"LIAS;DHTKD1;BCKDHB;BCKDHA;DBT","hsa00785","Lipoic acid metabolism",19
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00513 Various types of N-glycan biosynthesis",0.821124361158433,0.938427841323923,0.0473534245254193,0.230936438904666,0.781388204933632,37,"ALG3;B4GALT3;MGAT4B;ALG13;DDOST;OSTC;STT3B;MGAT2;KRTCAP2;MGAT1;ALG14;FUT8;MAN2A2;RPN2;OST4;ALG2;ALG12","hsa00513","Various types of N-glycan biosynthesis",45
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04814 Motor proteins",0.855095541401274,0.946969462258987,0.0424170054438747,0.196275225778628,0.792065475204976,91,"ACTB;TUBA4A;TPM3;MYO1F;MYL12A;ACTG1;TUBA1C;TNNT3;MYL12B;TUBB2A;KIFC3;KIF5B;MYL5;KIF3B;TPM4;CAPZA2;KIF9;DYNLL2","hsa04814","Motor proteins",194
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa05224 Breast cancer",0.848,0.946969462258987,0.0430173196927508,0.204246992316791,0.789692048400187,73,"GADD45B;MYC;FOS;FRAT2;BAX;GADD45A;MAP2K1;NFKB2;GRB2;CDKN1A;BRCA2;PIK3R3;FZD6","hsa05224","Breast cancer",148
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00240 Pyrimidine metabolism",0.855500821018062,0.946969462258987,0.0438002031299891,0.214817533361922,0.754880808625986,43,"NME1;UPP1;CTPS1;NME2;TYMP;UCK2;NT5E;DCTPP1;TYMS;NT5C3A;CMPK2;DTYMK;DCTD;CMPK1;HDDC2","hsa00240","Pyrimidine metabolism",59
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04710 Circadian rhythm",0.842723004694836,0.946969462258987,0.0610363728309177,-0.220610476425156,-0.7459508802497,27,"RORC;CSNK1E;PER1;CRY2;PRKAB2;RORA","hsa04710","Circadian rhythm",34
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.847417840375587,0.946969462258987,0.0607719451853533,-0.219730870353946,-0.74297666554456,27,"PIGL;PIGZ;PIGA;PIGM;PIGO;PIGK;PIGV","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00541 Biosynthesis of various nucleotide sugars",0.842572062084257,0.946969462258987,0.0583452776743612,-0.257339209595917,-0.727002636315758,14,"GMPPA;UGP2;NANP;GMPPB","hsa00541","Biosynthesis of various nucleotide sugars",20
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa05217 Basal cell carcinoma",0.843170320404722,0.946969462258987,0.0456790414930062,0.231899323104941,0.721166097695889,25,"GADD45B;BAX;GADD45A;CDKN1A;FZD6;AXIN1","hsa05217","Basal cell carcinoma",63
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00100 Steroid biosynthesis",0.855123674911661,0.946969462258987,0.0471642455670861,0.260487870879726,0.718536307725512,16,"EBP;CYP51A1;DHCR7;SOAT1;SQLE;DHCR24","hsa00100","Steroid biosynthesis",20
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00140 Steroid hormone biosynthesis",0.844890510948905,0.946969462258987,0.0491927521045191,0.290812963574818,0.700569370121516,10,"AKR1C1;AKR1C3;HSD17B12;SRD5A3;HSD17B11","hsa00140","Steroid hormone biosynthesis",66
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04913 Ovarian steroidogenesis",0.850340136054422,0.946969462258987,0.0589694466690997,-0.264951325075463,-0.699307076024971,11,"INSR;LDLR;IGF1R;HSD17B7;PLA2G4B","hsa04913","Ovarian steroidogenesis",52
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa01240 Biosynthesis of cofactors",0.864139020537125,0.949234814265489,0.0415717899246479,0.193153816587653,0.783599587646889,92,"MTHFD2;GCH1;PANK2;NME1;GGH;GCLM;CTPS1;PDXP;NADK;NME2;RFK;AK6;MOCS2;PPCS;PTS;PANK1;NFS1;MAT2B;PMM2","hsa01240","Biosynthesis of cofactors",154
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa05231 Choline metabolism in cancer",0.876623376623377,0.949234814265489,0.0421619430092452,0.198520985402772,0.7578096709509,68,"FOS;RAC1;PRKCA;CHKA;PDGFA;DGKD;MAP2K1;CHPT1;SLC44A2;GPCPD1;GRB2;PIK3R3;MAPK9;SLC44A1;PLPP1;RAC2;KRAS;RPS6KB1;NRAS;MAPK3;LYPLA1;RPS6KB2;RALGDS;PIK3R1","hsa05231","Choline metabolism in cancer",99
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa03022 Basal transcription factors",0.86986301369863,0.949234814265489,0.0449543067640062,0.220214516242059,0.7472242568798,38,"TAF4B;TAF5L;ERCC3;TBPL1;TAF10;TAF13","hsa03022","Basal transcription factors",44
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00380 Tryptophan metabolism",0.876146788990826,0.949234814265489,0.0580983576873206,-0.240317535773895,-0.699222573714177,16,"ALDH2;KYAT1","hsa00380","Tryptophan metabolism",42
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00450 Selenocompound metabolism",0.875278396436526,0.949234814265489,0.0567672387487446,-0.249142319642018,-0.675457776361112,12,"KYAT1;MTR;SEPSECS;PAPSS1;TXNRD3","hsa00450","Selenocompound metabolism",17
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00982 Drug metabolism - cytochrome P450",0.860262008733624,0.949234814265489,0.0566484183613995,-0.282685801106108,-0.669620699913416,8,"MGST2;GSTM2","hsa00982","Drug metabolism - cytochrome P450",73
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa05204 Chemical carcinogenesis - DNA adducts",0.867513611615245,0.949234814265489,0.0477342401407188,0.280901567983575,0.660972955774128,9,"GSTO1;CBR1;MGST3;SULT1A1;GSTK1","hsa05204","Chemical carcinogenesis - DNA adducts",70
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa03266 Virion - Herpesvirus",0.879120879120879,0.949234814265489,0.0559428593065705,-0.319024494025612,-0.650816155550165,5,"ITGA5","hsa03266","Virion - Herpesvirus",9
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04919 Thyroid hormone signaling pathway",0.884718498659517,0.949453998561433,0.0650877566917313,-0.188749459292403,-0.805794447691085,88,"PFKFB2;RCAN1;AKT3;TBC1D4;ATP2A3;MTOR;THRA;NCOR1;NOTCH3;MED24;PLCB1;PLCD1","hsa04919","Thyroid hormone signaling pathway",122
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa04962 Vasopressin-regulated water reabsorption",0.882063882063882,0.949453998561433,0.0610363728309177,-0.21472381672376,-0.748746899027862,32,"CREB5;DYNC2LI1;CREB3","hsa04962","Vasopressin-regulated water reabsorption",44
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00531 Glycosaminoglycan degradation",0.888888888888889,0.950980392156863,0.0568864160475701,-0.253575567000822,-0.669282134219231,11,"ARSB;HGSNAT;GLB1;NAGLU;HEXA","hsa00531","Glycosaminoglycan degradation",19
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa04614 Renin-angiotensin system",0.891544117647059,0.950980392156863,0.0470699590082662,0.288224912304556,0.656570785051896,8,"CTSG;CTSA;ATP6AP2;PRCP","hsa04614","Renin-angiotensin system",23
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa05215 Prostate cancer",0.898701298701299,0.953528399311532,0.0628003977812234,-0.186665504851309,-0.771668419116551,71,"CREB5;AKT3;CDKN1B;CREB3;FGFR1;SOS1;MTOR","hsa05215","Prostate cancer",106
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_up","hsa00230 Purine metabolism",0.899350649350649,0.953528399311532,0.0409883873374721,0.197363549929235,0.756337220685838,70,"PDE4B;NME1;GUK1;HPRT1;ADCY7;PDE4D;NME2;PNP;NT5E;AK6;PAICS;PDE6G;PPAT;ADK;APRT;PRPS1","hsa00230","Purine metabolism",128
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00604 Glycosphingolipid biosynthesis - ganglio series",0.90249433106576,0.953988001607049,0.0561766586307176,-0.248045769671253,-0.654686900923265,11,"SLC33A1;ST6GALNAC4;ST3GAL2;GLB1;HEXA;ST6GALNAC6","hsa00604","Glycosphingolipid biosynthesis - ganglio series",15
"A07","Within-sample CNV top 15%; nFeature >=500","within_sample",0.15,"nf500",FALSE,3,1900,105,10465,353,"relapse_down","hsa00760 Nicotinate and nicotinamide metabolism",0.909756097560976,0.958784869285819,0.059221919380382,-0.222310594553675,-0.690931265906242,21,"SIRT3;NAPRT;SARM1;NT5M;NADSYN1;NADK2;NT5C","hsa00760","Nicotinate and nicotinamide metabolism",38
