"source","compartment","gene_set","tested","NES","padj","direction","leadingEdge","ranked_genes_n","note"
"GO_BP","CNV_high_top50_candidate","mitochondrial mRNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial mRNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial mRNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial mRNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top25_candidate","mitochondrial mRNA polyadenylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","mitochondrial mRNA polyadenylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial mRNA polyadenylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial mRNA polyadenylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial mRNA polyadenylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","mitochondrial mRNA processing",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","mitochondrial mRNA processing",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial mRNA processing",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial mRNA processing",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial mRNA processing",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","mitochondrial mRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","mitochondrial mRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial mRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial mRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial mRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","mitochondrial magnesium ion transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","mitochondrial magnesium ion transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial magnesium ion transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial magnesium ion transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial magnesium ion transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","mitochondrial manganese ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","mitochondrial manganese ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial manganese ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial manganese ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial manganese ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","mitochondrial membrane fission",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","mitochondrial membrane fission",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial membrane fission",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial membrane fission",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial membrane fission",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","mitochondrial membrane organization",TRUE,1.39067428186951,0.206240963143077,"relapse_up","ACAA2;MTX1;MTCH2;TOMM40;HIP1R;TIMM9;BID;CNP;MICOS10;TIMM13;TIMM8B;BAX;SLC25A5;TOMM70;TOMM22;AFG3L2;TIMM50;MUL1;SIVA1;HSPA4;HSPA9;IER3;GHITM;TOMM6;SLC25A6;VDAC2;TOMM20;MFN2;MTCH1;BLOC1S2;PPIF;APOOL;MTX2",99,""
"GO_BP","CNV_high_top50_candidate","mitochondrial membrane organization",TRUE,1.4519894417889,0.196957597151385,"relapse_up","ACAA2;TOMM40;MTCH2;MTX1;BID;CNP;MTX3;MICOS10;TIMM8B;TIMM50;TIMM13;TOMM22;BNIP3;HSPA9;HIP1R;SIVA1;MUL1;BAX;IER3;TIMM9;HSPA4;BCL2;DNAJC11;TOMM6;SLC25A6;SLC25A5;AFG3L2;TOMM20;TOMM70;VDAC2;GCLC;MTCH1",103,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial membrane organization",TRUE,0.836801554587347,0.905934590278008,"relapse_up","BCL2;ACAA2;MTX3;MUL1;HSPA9;HSPA4;DNAJC11;BCL2L11;TOMM22;TOMM40;TOMM20;IER3;TIMM13;HIP1R;BCL2L1;TOMM70;ALKBH7;SLC25A6;CNP;BAK1;MTCH2;TOMM6;MICOS13;MICOS10;TOMM7;RTL10;MTX2",105,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial membrane organization",TRUE,1.51171838428657,0.0660271238097213,"relapse_up","ACAA2;CHCHD10;MICOS10;TOMM7;BCL2;TIMM22;TOMM5;THEM4;TOMM6;TOMM40;TIMM8B;TIMM9;DNAJC11;TIMM10;TMEM126A;TOMM20;AFG3L2;OXA1L;AGK;BNIP3;BID;HIP1R;TIMM50;VDAC2;BAX;TOMM22;HSPA9;TOMM70;BAK1;HSP90AA1;SLC25A6;MTCH2;SIVA1;PPIF",87,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial membrane organization",TRUE,1.4127260334173,0.26663895160811,"relapse_up","ACAA2;TOMM40;TIMM13;BID;DNAJC11;TOMM22;TIMM8B;TIMM9;TIMM50;CNP;MTCH2;HSPA4;SLC25A6;MICOS10;SIVA1;TOMM6;MUL1;SLC25A4;BCL2;HSPA9;IER3;HIP1R;BAX;AFG3L2;TOMM70;TOMM20;VDAC2;MTX1;BNIP3;TOMM7;NDUFA13;UQCC3;PMAIP1;AGK;APOOL;MTCH1;TIMM8A;SLC25A5;GHITM;GCLC;TMEM14A;MTX2;MFN2;SAMM50;MTX3",106,""
"GO_BP","CNV_high_top25_candidate","mitochondrial ncRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","mitochondrial ncRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial ncRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial ncRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial ncRNA surveillance",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","mitochondrial nucleoid organization",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","mitochondrial nucleoid organization",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial nucleoid organization",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial nucleoid organization",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial nucleoid organization",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","mitochondrial outer membrane permeabilization",TRUE,1.46796134961871,0.292158366346787,"relapse_up","ACAA2;HIP1R;BID;SLC25A5;MUL1;SIVA1;IER3;SLC25A6;VDAC2;BLOC1S2",26,""
"GO_BP","CNV_high_top50_candidate","mitochondrial outer membrane permeabilization",TRUE,1.5397608668992,0.199153185804838,"relapse_up","ACAA2;BID;BNIP3;HIP1R;SIVA1;MUL1;IER3;SLC25A6;SLC25A5;VDAC2;GCLC",27,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial outer membrane permeabilization",TRUE,0.928133425540884,0.758583541840422,"relapse_up","ACAA2;MUL1;IER3;HIP1R;BCL2L1;SLC25A6;BAK1",28,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial outer membrane permeabilization",TRUE,1.15923800112302,0.552861685214626,"relapse_up","ACAA2;CHCHD10;BNIP3;BID;HIP1R;VDAC2;BAK1;SLC25A6;SIVA1",23,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial outer membrane permeabilization",TRUE,1.43690841946149,0.436056919707908,"relapse_up","ACAA2;BID;SLC25A6;SIVA1;MUL1;SLC25A4;IER3;HIP1R;VDAC2;BNIP3",28,""
"GO_BP","CNV_high_top25_candidate","mitochondrial outer membrane permeabilization involved in programmed cell death",TRUE,1.45153672514657,0.233092700128956,"relapse_up","ACAA2;HIP1R;BID;BAX;SLC25A5;MUL1;SIVA1;IER3;SLC25A6;VDAC2;BLOC1S2;PPIF",31,""
"GO_BP","CNV_high_top50_candidate","mitochondrial outer membrane permeabilization involved in programmed cell death",TRUE,1.53145582252474,0.209474417127141,"relapse_up","ACAA2;BID;BNIP3;HIP1R;SIVA1;MUL1;BAX;IER3;SLC25A6;SLC25A5;VDAC2;GCLC",33,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial outer membrane permeabilization involved in programmed cell death",TRUE,0.904679403990592,0.794518751639129,"relapse_up","ACAA2;MUL1;BCL2L11;IER3;HIP1R;BCL2L1;SLC25A6;BAK1",34,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial outer membrane permeabilization involved in programmed cell death",TRUE,1.16303330293547,0.555491198036667,"relapse_up","ACAA2;CHCHD10;BNIP3;BID;HIP1R;VDAC2;BAX;BAK1;SLC25A6;SIVA1;PPIF;BCL2L11",28,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial outer membrane permeabilization involved in programmed cell death",TRUE,1.44722672530156,0.436056919707908,"relapse_up","ACAA2;BID;SLC25A6;SIVA1;MUL1;SLC25A4;IER3;HIP1R;BAX;VDAC2;BNIP3",34,""
"GO_BP","CNV_high_top25_candidate","mitochondrial phosphate ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","mitochondrial phosphate ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial phosphate ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial phosphate ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial phosphate ion transmembrane transport",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","mitochondrial potassium ion transmembrane transport",FALSE,NA,NA,"untested","",4,""
"GO_BP","CNV_high_top50_candidate","mitochondrial potassium ion transmembrane transport",FALSE,NA,NA,"untested","",4,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial potassium ion transmembrane transport",FALSE,NA,NA,"untested","",4,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial potassium ion transmembrane transport",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial potassium ion transmembrane transport",FALSE,NA,NA,"untested","",4,""
"GO_BP","CNV_high_top25_candidate","mitochondrial protein catabolic process",FALSE,NA,NA,"untested","",8,""
"GO_BP","CNV_high_top50_candidate","mitochondrial protein catabolic process",FALSE,NA,NA,"untested","",9,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial protein catabolic process",FALSE,NA,NA,"untested","",9,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial protein catabolic process",FALSE,NA,NA,"untested","",8,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial protein catabolic process",FALSE,NA,NA,"untested","",9,""
"GO_BP","CNV_high_top25_candidate","mitochondrial protein processing",TRUE,1.14078772118167,0.646328702202752,"relapse_up","AFG3L2;PMPCA;MIPEP",11,""
"GO_BP","CNV_high_top50_candidate","mitochondrial protein processing",TRUE,0.649673925661461,0.970713608038948,"relapse_up","MIPEP;PMPCA;AFG3L2",12,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial protein processing",TRUE,-0.93279738078156,0.769208883172732,"relapse_down","ATP23;STOML2;IMMP1L;OMA1",12,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial protein processing",FALSE,NA,NA,"untested","",9,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial protein processing",TRUE,0.752079721285861,0.920975219824141,"relapse_up","MIPEP;PMPCA;AFG3L2;YME1L1",12,""
"GO_BP","CNV_high_top25_candidate","mitochondrial protein quality control",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top50_candidate","mitochondrial protein quality control",FALSE,NA,NA,"untested","",3,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial protein quality control",FALSE,NA,NA,"untested","",3,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial protein quality control",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial protein quality control",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top25_candidate","mitochondrial proton-transporting ATP synthase complex assembly",FALSE,NA,NA,"untested","",8,""
"GO_BP","CNV_high_top50_candidate","mitochondrial proton-transporting ATP synthase complex assembly",FALSE,NA,NA,"untested","",8,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial proton-transporting ATP synthase complex assembly",FALSE,NA,NA,"untested","",8,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial proton-transporting ATP synthase complex assembly",FALSE,NA,NA,"untested","",6,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial proton-transporting ATP synthase complex assembly",FALSE,NA,NA,"untested","",8,""
"GO_BP","CNV_high_top25_candidate","mitochondrial pyruvate transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","mitochondrial pyruvate transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial pyruvate transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial pyruvate transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial pyruvate transmembrane transport",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","mitochondrial respirasome assembly",TRUE,1.34777815614915,0.341070786920589,"relapse_up","NDUFAF8;SCO2;TMEM242;NDUFC2;NDUFA6;SLC25A33;NDUFAB1;NDUFA9;NDUFA12;SMIM20;NDUFAF6;COX7A2L;RAB5IF;SDHAF2;TACO1;PET117;NDUFB7;FXN;NDUFB6;NDUFB9;NDUFS3;STMP1;NDUFAF2;COX17;DMAC2;COX16;NDUFB2;NDUFS8;LYRM2;COX19;SDHAF3;NDUFA8;NDUFB11",98,""
"GO_BP","CNV_high_top50_candidate","mitochondrial respirasome assembly",TRUE,1.3487725528785,0.285756207456049,"relapse_up","NDUFAF8;SCO2;NDUFC2;NDUFA6;SMIM20;NDUFAB1;NDUFA12;TMEM242;COX7A2L;TACO1;FASTKD3;SLC25A33;NDUFB2;COX17;NDUFA9;NDUFAF6;RAB5IF;STMP1;SDHAF3;NDUFAF4;NDUFB7;NDUFB9;COX19;COA1;COX7A2;FXN;NDUFS4;SDHAF2;COX16;NDUFA13;NDUFB11;NDUFAF2;NDUFAF5;COA3;COA4;PET117;NDUFB6",99,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial respirasome assembly",TRUE,0.548352095438285,1,"relapse_up","NDUFAF8;SLC25A33;NDUFAF4;COX7A2L;SCO2;STMP1;TACO1;NDUFAF5;NDUFC2;SDHAF2;COX19;NDUFAB1;NDUFB9;COX7A2;PET117;NDUFA12;TMEM242;NDUFA13;COX16;SDHAF1;NDUFA6;COA4",99,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial respirasome assembly",TRUE,1.70205214927162,0.0115988118726498,"relapse_up","SCO2;NDUFB2;NDUFC2;NDUFB6;NDUFAF4;NDUFAF8;NDUFA6;NDUFAB1;TIMM21;NDUFA12;NDUFB9;HIGD2A;FXN;NDUFB3;TMEM242;COX7A2;TACO1;NDUFA10;COX17;TMEM126A;NDUFA9;COA3;OXA1L;RAB5IF;SMIM20;TMEM126B;NDUFB11;NDUFA8;ATP5F1D;LYRM2;NDUFB1;COX16;NDUFAF3;COA4;NDUFAF2;NDUFA2",89,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial respirasome assembly",TRUE,1.79334445183004,0.0245955583856802,"relapse_up","NDUFAF8;SLC25A33;SCO2;NDUFC2;NDUFA6;TACO1;NDUFAB1;COX7A2L;SMIM20;SDHAF3;STMP1;TMEM242;NDUFAF6;NDUFA12;NDUFA9;COX16;FASTKD3;NDUFAF4;COX17;NDUFB7;NDUFB9;NDUFB2;NDUFA13;COX7A2;RAB5IF;UQCC3;COA4;TMEM223;NDUFAF5;SDHAF1;NDUFB3;COA1;COA3;PET117;NDUFS4;NDUFA8;NDUFS3;NDUFB11;NDUFA11;NDUFAF2;NDUFS8;TMEM126A;NDUFS5;LYRM2;COX19",99,""
"GO_BP","CNV_high_top25_candidate","mitochondrial respiratory chain complex I assembly",TRUE,1.31909046070497,0.392134181607866,"relapse_up","NDUFAF8;NDUFC2;NDUFA6;NDUFAB1;NDUFA9;NDUFA12;NDUFAF6;NDUFB7;NDUFB6;NDUFB9;NDUFS3;NDUFAF2;DMAC2;NDUFB2;NDUFS8;LYRM2;NDUFA8;NDUFB11",55,""
"GO_BP","CNV_high_top50_candidate","mitochondrial respiratory chain complex I assembly",TRUE,1.1853849067547,0.55715249896165,"relapse_up","NDUFAF8;NDUFC2;NDUFA6;NDUFAB1;NDUFA12;NDUFB2;NDUFA9;NDUFAF6;NDUFAF4;NDUFB7;NDUFB9",55,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial respiratory chain complex I assembly",TRUE,-0.362469147332279,1,"relapse_down","TMEM186;NDUFB6;ACAD9;FOXRED1;NDUFA8;NDUFB11;COA1;AIFM1;TIMM21;DMAC2;NDUFA10;NDUFB1;NDUFS1;LYRM2;ECSIT;BCS1L;NDUFAF2;NDUFAF3;NDUFS8;DMAC1;OXA1L;NDUFA11;NUBPL;NDUFAF1;NDUFA9",55,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial respiratory chain complex I assembly",TRUE,1.73997515991591,0.0315673910269542,"relapse_up","NDUFB2;NDUFC2;NDUFB6;NDUFAF4;NDUFAF8;NDUFA6;NDUFAB1;TIMM21;NDUFA12;NDUFB9;NDUFB3;NDUFA10;TMEM126A;NDUFA9;OXA1L;TMEM126B;NDUFB11;NDUFA8;LYRM2;NDUFB1;NDUFAF3;NDUFAF2;NDUFA2",52,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial respiratory chain complex I assembly",TRUE,1.59865576939152,0.177463155762125,"relapse_up","NDUFAF8;NDUFC2;NDUFA6;NDUFAB1;NDUFAF6;NDUFA12;NDUFA9;NDUFAF4;NDUFB7;NDUFB9;NDUFB2;NDUFA13;NDUFAF5;NDUFB3;COA1;NDUFS4;NDUFA8;NDUFS3;NDUFB11;NDUFA11;NDUFAF2;NDUFS8;TMEM126A;NDUFS5;LYRM2",55,""
"GO_BP","CNV_high_top25_candidate","mitochondrial respiratory chain complex II assembly",FALSE,NA,NA,"untested","",4,""
"GO_BP","CNV_high_top50_candidate","mitochondrial respiratory chain complex II assembly",FALSE,NA,NA,"untested","",4,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial respiratory chain complex II assembly",FALSE,NA,NA,"untested","",4,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial respiratory chain complex II assembly",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial respiratory chain complex II assembly",FALSE,NA,NA,"untested","",4,""
"GO_BP","CNV_high_top25_candidate","mitochondrial respiratory chain complex III assembly",TRUE,0.814864214576124,0.895421639600861,"relapse_up","SLC25A33;FXN;STMP1",10,""
"GO_BP","CNV_high_top50_candidate","mitochondrial respiratory chain complex III assembly",TRUE,0.679597976435347,0.950072434607646,"relapse_up","SLC25A33;STMP1;FXN",10,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial respiratory chain complex III assembly",TRUE,1.05805356763802,0.646996693128592,"relapse_up","SLC25A33;STMP1",10,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial respiratory chain complex III assembly",FALSE,NA,NA,"untested","",9,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial respiratory chain complex III assembly",TRUE,1.31721910291282,0.569200054916138,"relapse_up","SLC25A33;STMP1;UQCC3",10,""
"GO_BP","CNV_high_top25_candidate","mitochondrial respiratory chain complex assembly",TRUE,1.35065675396502,0.343548238910187,"relapse_up","NDUFAF8;SCO2;NDUFC2;CHCHD7;NDUFA6;SLC25A33;NDUFAB1;NDUFA9;NDUFA12;TFAM;SMIM20;NDUFAF6;SDHAF2;TACO1;PET117;NDUFB7;FXN;NDUFB6;NDUFB9;NDUFS3;STMP1;NDUFAF2;COX17;DMAC2;COX16;NDUFB2;NDUFS8;LYRM2;COX19;SDHAF3;NDUFA8;NDUFB11",92,""
"GO_BP","CNV_high_top50_candidate","mitochondrial respiratory chain complex assembly",TRUE,1.38813162543185,0.214163594467034,"relapse_up","CHCHD7;NDUFAF8;SCO2;NDUFC2;NDUFA6;SMIM20;NDUFAB1;TFAM;NDUFA12;TACO1;FASTKD3;SLC25A33;NDUFB2;COX17;NDUFA9;NDUFAF6;STMP1;SDHAF3;NDUFAF4;NDUFB7;NDUFB9;COX19;COA1;FXN;NDUFS4;SAMM50;CHCHD4;SDHAF2;COX16;NDUFA13;NDUFB11;NDUFAF2;NDUFAF5;COA3;COA4;PET117;NDUFB6",93,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial respiratory chain complex assembly",TRUE,0.717915850986623,0.992113666004921,"relapse_up","CHCHD7;NDUFAF8;SLC25A33;NDUFAF4;SCO2;STMP1;TACO1;NDUFAF5;NDUFC2;SDHAF2;COX19;TFAM;NDUFAB1;NDUFB9;PET117;NDUFA12;NDUFA13;COX16;SDHAF1;NDUFA6;COA4",93,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial respiratory chain complex assembly",TRUE,1.6600854354891,0.0307948409225948,"relapse_up","CHCHD7;SCO2;NDUFB2;NDUFC2;NDUFB6;NDUFAF4;NDUFAF8;NDUFA6;NDUFAB1;TIMM21;TFAM;NDUFA12;NDUFB9;FXN;NDUFB3;TACO1;NDUFA10;COX17;TMEM126A;NDUFA9;COA3;OXA1L;SMIM20;TMEM126B;NDUFB11;NDUFA8;LYRM2;NDUFB1;COX16;NDUFAF3;COA4;NDUFAF2;NDUFA2",85,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial respiratory chain complex assembly",TRUE,1.76458715233377,0.0421130494016979,"relapse_up","NDUFAF8;CHCHD7;SLC25A33;SCO2;NDUFC2;NDUFA6;TACO1;NDUFAB1;SMIM20;TFAM;SDHAF3;STMP1;NDUFAF6;NDUFA12;NDUFA9;COX16;FASTKD3;NDUFAF4;COX17;NDUFB7;NDUFB9;NDUFB2;NDUFA13;UQCC3;COA4;TMEM223;NDUFAF5;SDHAF1;NDUFB3;CHCHD4;COA1;COA3;SAMM50;PET117;NDUFS4;NDUFA8;NDUFS3;NDUFB11;NDUFA11;NDUFAF2;NDUFS8;TMEM126A;NDUFS5;LYRM2;COX19",93,""
"GO_BP","CNV_high_top25_candidate","mitochondrial ribosome assembly",TRUE,1.1678990093244,0.606640112812647,"relapse_up","MRPS2;MPV17L2;MRM2;MTERF3",12,""
"GO_BP","CNV_high_top50_candidate","mitochondrial ribosome assembly",TRUE,1.36667193296431,0.464296594877083,"relapse_up","MRPS2;MRM2;MPV17L2;MCAT;MTERF3;FASTKD2;DDX28;DHX30",12,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial ribosome assembly",TRUE,1.21265873174991,0.503843024310861,"relapse_up","FASTKD2;MTERF4;DHX30;MCAT;MRPS2;MRM2",12,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial ribosome assembly",TRUE,0.891884262655849,0.836463130703737,"relapse_up","MCAT;FASTKD2;MTERF3;MTERF4;MRPS2",11,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial ribosome assembly",TRUE,1.60553827343723,0.321490800889835,"relapse_up","MRPS2;MRM2;MPV17L2;MCAT;FASTKD2;MTERF3;DHX30",12,""
"GO_BP","CNV_high_top25_candidate","mitochondrial seryl-tRNA aminoacylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","mitochondrial seryl-tRNA aminoacylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial seryl-tRNA aminoacylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial seryl-tRNA aminoacylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial seryl-tRNA aminoacylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","mitochondrial small ribosomal subunit assembly",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","mitochondrial small ribosomal subunit assembly",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial small ribosomal subunit assembly",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial small ribosomal subunit assembly",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial small ribosomal subunit assembly",FALSE,NA,NA,"untested","",2,""
